日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202209300700,1660,1660.3,1659.8,1660.1,1662.3,1662.6,1661.6,1661.8
202209300701,1660.4,1660.4,1660,1660,1661.8,1661.8,1661.2,1661.3
202209300702,1660,1660.7,1660,1660.5,1661.2,1661.9,1661.2,1661.6
202209300703,1660.5,1661.1,1660.5,1661.1,1661.6,1662.3,1661.5,1662.2
202209300704,1661.2,1661.3,1660.8,1660.9,1662.2,1662.3,1661.9,1661.9
202209300705,1660.9,1661.6,1660.9,1661.2,1661.9,1662.8,1661.9,1662.4
202209300706,1661.1,1661.4,1660.7,1660.8,1662.4,1662.8,1662,1662.1
202209300707,1660.8,1661.3,1660.8,1661.1,1662.1,1662.6,1662.1,1662.4
202209300708,1661.1,1661.4,1660.9,1661.2,1662.4,1662.7,1662.3,1662.6
202209300709,1661.4,1661.6,1661.2,1661.3,1662.6,1662.9,1662.6,1662.6
202209300710,1661.4,1661.7,1661.2,1661.5,1662.7,1663,1662.6,1662.9
202209300711,1661.5,1661.6,1661.4,1661.6,1662.8,1662.9,1662.7,1662.8
202209300712,1661.5,1662,1661.2,1661.9,1662.8,1663.9,1662.8,1663.2
202209300713,1661.9,1662.3,1661.7,1661.8,1663.2,1663.7,1663,1663
202209300714,1661.7,1661.9,1661.6,1661.8,1662.9,1663.1,1662.8,1663.1
202209300715,1661.8,1662.2,1661.8,1662,1663.1,1663.7,1663.1,1663.2
202209300716,1662,1662.3,1662,1662.2,1663.2,1663.4,1663.1,1663.3
202209300717,1662.2,1662.4,1662.2,1662.4,1663.2,1663.6,1663.2,1663.6
202209300718,1662.4,1662.5,1662.3,1662.4,1663.6,1663.6,1663.3,1663.4
202209300719,1662.4,1662.6,1661.8,1662.5,1663.4,1663.8,1663,1663.1
202209300720,1662.5,1662.9,1662.5,1662.7,1663.1,1663.6,1663.1,1663.3
202209300721,1662.7,1662.9,1662.2,1662.6,1663.3,1663.9,1663.2,1663.2
202209300722,1662.6,1662.9,1662.5,1662.7,1663.2,1663.7,1663.2,1663.3
202209300723,1662.8,1663,1662.7,1662.9,1663.3,1663.7,1663.3,1663.5
202209300724,1662.9,1663,1662.8,1662.9,1663.5,1663.6,1663.4,1663.5
202209300725,1662.9,1663.4,1662.8,1662.8,1663.5,1665,1663.4,1663.8
202209300726,1662.8,1663,1662.8,1662.8,1663.8,1664.1,1663.8,1663.9
202209300727,1662.8,1663.3,1662.8,1663.1,1663.9,1664.4,1663.9,1664.1
202209300728,1663.1,1663.4,1663,1663.1,1664.1,1664.9,1664.1,1664.1
202209300729,1663.1,1663.3,1662.8,1662.9,1664.2,1664.3,1663.9,1663.9
202209300730,1662.9,1663.1,1662.9,1663.1,1663.9,1664.2,1663.8,1664
202209300731,1663,1663.4,1663,1663.3,1664,1664.3,1664,1664.2
202209300732,1663.3,1663.3,1663.1,1663.1,1664.2,1664.2,1664,1664
202209300733,1663.1,1664.3,1659.3,1663.2,1664,1665.3,1660.9,1664.2
202209300734,1663.2,1663.4,1663.1,1663.3,1664.2,1664.2,1663.9,1664
