日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202303150700,1903.4,1904.4,1903.4,1904.2,1903.9,1904.9,1903.9,1904.6
202303150701,1904.3,1904.3,1903.7,1904,1904.7,1904.7,1904.3,1904.4
202303150702,1904,1904.5,1904,1904.5,1904.4,1904.9,1904.4,1904.9
202303150703,1904.5,1904.6,1904.5,1904.5,1904.9,1905,1904.9,1904.9
202303150704,1904.5,1904.5,1904.2,1904.2,1904.9,1904.9,1904.6,1904.6
202303150705,1904.2,1904.3,1904.1,1904.1,1904.6,1904.7,1904.5,1904.5
202303150706,1904.1,1904.3,1904.1,1904.3,1904.5,1904.7,1904.5,1904.7
202303150707,1904.3,1904.3,1904.2,1904.3,1904.7,1904.7,1904.6,1904.7
202303150708,1904.3,1904.3,1904,1904.2,1904.7,1904.7,1904.4,1904.6
202303150709,1904.2,1904.3,1904,1904.3,1904.6,1904.7,1904.4,1904.7
202303150710,1904.3,1904.4,1904.2,1904.4,1904.7,1904.8,1904.6,1904.8
202303150711,1904.4,1904.5,1904.2,1904.2,1904.8,1904.9,1904.6,1904.6
202303150712,1904.2,1904.3,1904,1904.2,1904.6,1904.7,1904.4,1904.6
202303150713,1904.2,1904.4,1904.2,1904.3,1904.6,1904.8,1904.6,1904.7
202303150714,1904.3,1904.3,1904.2,1904.3,1904.7,1904.7,1904.6,1904.7
202303150715,1904.3,1904.6,1904.2,1904.6,1904.7,1905,1904.6,1905
202303150716,1904.5,1904.6,1904.5,1904.6,1904.9,1905,1904.9,1905
202303150717,1904.6,1904.7,1904.6,1904.6,1905,1905.1,1905,1905
202303150718,1904.6,1904.6,1904.4,1904.4,1905,1905,1904.8,1904.8
202303150719,1904.4,1904.4,1904.2,1904.2,1904.8,1904.8,1904.6,1904.6
202303150720,1904.2,1904.4,1904.1,1904.3,1904.6,1904.8,1904.5,1904.7
202303150721,1904.3,1904.6,1904.2,1904.6,1904.7,1905,1904.6,1905
202303150722,1904.6,1904.6,1904.5,1904.5,1905,1905,1904.9,1904.9
202303150723,1904.5,1904.6,1904.5,1904.5,1904.9,1905,1904.9,1904.9
202303150724,1904.5,1904.5,1904.4,1904.5,1904.9,1904.9,1904.8,1904.9
202303150725,1904.4,1904.4,1904.4,1904.4,1904.8,1904.8,1904.8,1904.8
202303150726,1904.4,1904.4,1904.3,1904.4,1904.8,1904.8,1904.7,1904.8
202303150727,1904.4,1904.5,1904.3,1904.5,1904.8,1904.9,1904.7,1904.9
202303150728,1904.5,1904.6,1904.5,1904.5,1904.9,1905,1904.9,1904.9
202303150729,1904.6,1904.6,1904.3,1904.4,1905,1905,1904.7,1904.8
202303150730,1904.4,1904.7,1904.4,1904.6,1904.8,1905.1,1904.8,1905
202303150731,1904.6,1904.7,1904.6,1904.6,1905,1905.1,1905,1905
202303150732,1904.6,1904.8,1904.6,1904.7,1905,1905.2,1905,1905.1
202303150733,1904.7,1904.8,1904.7,1904.8,1905.1,1905.2,1905.1,1905.2
202303150734,1904.8,1904.8,1904.7,1904.8,1905.2,1905.2,1905.1,1905.2
202303150735,1904.8,1904.8,1904.6,1904.7,1905.2,1905.2,1905,1905.1
202303150736,1904.7,1904.8,1904.7,1904.7,1905.1,1905.2,1905.1,1905.1
202303150737,1904.7,1904.7,1904.7,1904.7,1905.1,1905.1,1905.1,1905.1
202303150738,1904.7,1904.7,1904.6,1904.7,1905.1,1905.1,1905,1905.1
202303150739,1904.7,1904.7,1904.6,1904.6,1905.1,1905.1,1905,1905
202303150740,1904.6,1904.7,1904.2,1904.3,1905,1905.1,1904.6,1904.7
202303150741,1904.3,1904.3,1904,1904,1904.7,1904.7,1904.4,1904.4
202303150742,1904,1904.3,1904,1904.1,1904.4,1904.7,1904.4,1904.5
202303150743,1904.1,1904.2,1904.1,1904.2,1904.5,1904.6,1904.5,1904.6
202303150744,1904.2,1904.2,1904,1904,1904.6,1904.6,1904.4,1904.4
202303150745,1904,1904.1,1904,1904.1,1904.4,1904.5,1904.4,1904.5
202303150746,1904.1,1904.2,1904,1904.2,1904.5,1904.6,1904.4,1904.6
202303150747,1904.2,1904.2,1904.1,1904.1,1904.6,1904.6,1904.5,1904.5
202303150748,1904.1,1904.2,1904,1904.1,1904.5,1904.6,1904.4,1904.5
202303150749,1904.1,1904.1,1903.9,1903.9,1904.5,1904.5,1904.3,1904.3
202303150750,1903.9,1903.9,1903.9,1903.9,1904.3,1904.3,1904.3,1904.3
202303150751,1903.9,1903.9,1903.9,1903.9,1904.3,1904.3,1904.3,1904.3
202303150752,1903.9,1904.2,1903.9,1904.2,1904.3,1904.6,1904.3,1904.6
202303150753,1904.2,1904.2,1904.2,1904.2,1904.6,1904.6,1904.6,1904.6
202303150754,1904.2,1904.2,1904,1904,1904.6,1904.6,1904.4,1904.4
202303150755,1904,1904.2,1904,1904.2,1904.4,1904.6,1904.4,1904.6
202303150756,1904.1,1904.5,1904.1,1904.3,1904.5,1904.9,1904.5,1904.7
202303150757,1904.4,1904.4,1904.2,1904.2,1904.8,1904.8,1904.6,1904.6
202303150758,1904.2,1904.3,1904.1,1904.2,1904.6,1904.7,1904.5,1904.6
202303150759,1904.2,1904.2,1904,1904.1,1904.6,1904.6,1904.4,1904.5
202303150800,1904.1,1904.3,1904,1904.3,1904.5,1904.7,1904.4,1904.7
202303150801,1904.3,1904.5,1904.3,1904.3,1904.7,1904.9,1904.7,1904.7
202303150802,1904.3,1904.5,1904.3,1904.5,1904.7,1904.9,1904.7,1904.9
202303150803,1904.4,1904.5,1904.3,1904.3,1904.8,1904.9,1904.7,1904.7
202303150804,1904.4,1904.4,1904.2,1904.4,1904.8,1904.8,1904.6,1904.8
202303150805,1904.4,1904.5,1904.3,1904.5,1904.8,1904.9,1904.7,1904.9
202303150806,1904.5,1904.6,1904.4,1904.5,1904.9,1905,1904.8,1904.9
202303150807,1904.5,1904.6,1904.4,1904.5,1904.9,1905,1904.8,1904.9
202303150808,1904.5,1904.6,1904.5,1904.5,1904.9,1905,1904.9,1904.9
202303150809,1904.5,1904.5,1904.5,1904.5,1904.9,1904.9,1904.9,1904.9
202303150810,1904.4,1904.4,1904.1,1904.1,1904.8,1904.8,1904.5,1904.5
202303150811,1904.1,1904.2,1904,1904.2,1904.5,1904.6,1904.4,1904.6
202303150812,1904.2,1904.2,1904,1904,1904.6,1904.6,1904.4,1904.4
202303150813,1904,1904.2,1904,1904,1904.4,1904.6,1904.4,1904.4
202303150814,1904,1904.2,1904,1904.2,1904.4,1904.6,1904.4,1904.6
202303150815,1904.2,1904.2,1904,1904.1,1904.6,1904.6,1904.4,1904.5
202303150816,1904.1,1904.3,1904,1904.1,1904.5,1904.7,1904.4,1904.5
202303150817,1904.1,1904.2,1904,1904,1904.5,1904.6,1904.4,1904.4
202303150818,1904.1,1904.1,1903.9,1904,1904.5,1904.5,1904.3,1904.4
202303150819,1904,1904,1903.6,1903.8,1904.4,1904.4,1904,1904.2
202303150820,1903.7,1904,1903.7,1903.9,1904.1,1904.4,1904.1,1904.3
202303150821,1903.9,1904.1,1903.9,1903.9,1904.3,1904.5,1904.3,1904.3
202303150822,1903.9,1904,1903.9,1903.9,1904.3,1904.4,1904.3,1904.3
202303150823,1904,1904.1,1903.9,1904.1,1904.4,1904.5,1904.3,1904.5
202303150824,1904.1,1904.1,1904,1904.1,1904.5,1904.5,1904.4,1904.5
202303150825,1904.1,1904.1,1904,1904,1904.5,1904.5,1904.4,1904.4
202303150826,1904,1904.2,1904,1904,1904.4,1904.6,1904.4,1904.4
202303150827,1904.1,1904.1,1904,1904.1,1904.5,1904.5,1904.4,1904.5
202303150828,1904.1,1904.1,1904.1,1904.1,1904.5,1904.5,1904.5,1904.5
202303150829,1904.1,1904.1,1904,1904.1,1904.5,1904.5,1904.4,1904.5
202303150830,1904.1,1904.3,1904,1904.2,1904.5,1904.7,1904.4,1904.6
202303150831,1904.2,1904.3,1904.1,1904.1,1904.6,1904.7,1904.5,1904.5
202303150832,1904.1,1904.4,1904,1904.4,1904.5,1904.8,1904.4,1904.8
202303150833,1904.4,1904.5,1904.2,1904.3,1904.8,1904.9,1904.6,1904.7
202303150834,1904.3,1904.3,1904.1,1904.1,1904.7,1904.7,1904.5,1904.5
202303150835,1904.1,1904.2,1903.4,1903.4,1904.5,1904.6,1903.8,1903.8
202303150836,1903.4,1903.8,1903.4,1903.6,1903.8,1904.2,1903.8,1904
202303150837,1903.6,1903.6,1903.4,1903.6,1904,1904,1903.8,1904
202303150838,1903.5,1903.5,1903.4,1903.5,1903.9,1903.9,1903.8,1903.9
202303150839,1903.5,1903.7,1903.5,1903.6,1903.9,1904.1,1903.9,1904
202303150840,1903.6,1903.8,1903.5,1903.6,1904,1904.2,1903.9,1904
202303150841,1903.6,1904,1903.6,1904,1904,1904.4,1904,1904.4
202303150842,1904,1904.2,1903.5,1903.5,1904.4,1904.6,1903.9,1903.9
202303150843,1903.5,1903.7,1903.1,1903.1,1903.9,1904.1,1903.5,1903.5
202303150844,1903.1,1903.3,1903,1903.2,1903.5,1903.7,1903.4,1903.6
202303150845,1903.2,1903.4,1903,1903.4,1903.6,1903.8,1903.4,1903.8
202303150846,1903.4,1903.4,1903.1,1903.1,1903.8,1903.8,1903.5,1903.5
202303150847,1903.1,1903.2,1903,1903,1903.5,1903.6,1903.4,1903.4
202303150848,1903,1903.2,1902.9,1903.1,1903.4,1903.6,1903.3,1903.5
202303150849,1903.1,1903.2,1902.9,1903,1903.5,1903.6,1903.3,1903.4
202303150850,1903,1903.1,1902.9,1903.1,1903.4,1903.5,1903.3,1903.5
202303150851,1903.1,1903.1,1903,1903,1903.5,1903.5,1903.4,1903.4
