日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202107220700,1803.2,1803.6,1803.2,1803.6,1804.3,1804.4,1803.9,1804.1
202107220701,1803.6,1803.7,1803.4,1803.6,1804,1804.1,1803.8,1804
202107220702,1803.7,1803.8,1803.6,1803.7,1804.1,1804.2,1804,1804.1
202107220703,1803.7,1803.8,1803.7,1803.8,1804.1,1804.2,1804.1,1804.2
202107220704,1803.8,1803.9,1803.8,1803.9,1804.2,1804.3,1804.2,1804.3
202107220705,1803.8,1803.9,1803.8,1803.8,1804.2,1804.3,1804.2,1804.2
202107220706,1803.8,1803.9,1803.6,1803.7,1804.2,1804.3,1804,1804.1
202107220707,1803.7,1803.8,1803.7,1803.8,1804.1,1804.2,1804.1,1804.2
202107220708,1803.8,1803.8,1803.5,1803.6,1804.2,1804.2,1803.9,1804
202107220709,1803.6,1803.6,1803.6,1803.6,1804,1804,1804,1804
202107220710,1803.6,1803.6,1803.5,1803.5,1804,1804,1803.9,1803.9
202107220711,1803.5,1803.6,1803.5,1803.6,1803.9,1804,1803.9,1804
202107220712,1803.6,1803.7,1803.6,1803.7,1804,1804.1,1804,1804.1
202107220713,1803.7,1803.7,1803.6,1803.7,1804.1,1804.1,1804,1804.1
202107220714,1803.7,1803.7,1803.5,1803.6,1804.1,1804.1,1803.9,1804
202107220715,1803.6,1803.6,1803.5,1803.5,1804,1804,1803.9,1803.9
202107220716,1803.5,1803.6,1803.5,1803.5,1803.9,1804,1803.9,1803.9
202107220717,1803.5,1803.7,1803.5,1803.7,1803.9,1804.1,1803.9,1804.1
202107220718,1803.7,1803.7,1803.7,1803.7,1804.1,1804.1,1804.1,1804.1
202107220719,1803.7,1803.7,1803.7,1803.7,1804.1,1804.1,1804.1,1804.1
202107220720,1803.7,1803.7,1803.6,1803.7,1804.1,1804.1,1804,1804.1
202107220721,1803.7,1803.7,1803.6,1803.6,1804.1,1804.1,1804,1804
202107220722,1803.7,1803.7,1803.7,1803.7,1804.1,1804.1,1804.1,1804.1
202107220723,1803.7,1803.8,1803.6,1803.6,1804.1,1804.2,1804,1804
202107220724,1803.6,1803.6,1803.5,1803.5,1804,1804,1803.9,1803.9
202107220725,1803.5,1803.5,1803.3,1803.5,1803.9,1803.9,1803.7,1803.9
202107220726,1803.5,1803.5,1803.5,1803.5,1803.9,1803.9,1803.9,1803.9
202107220727,1803.5,1803.5,1803.5,1803.5,1803.9,1803.9,1803.9,1803.9
202107220728,1803.5,1803.5,1803.5,1803.5,1803.9,1803.9,1803.9,1803.9
202107220729,1803.5,1803.5,1803.4,1803.4,1803.9,1803.9,1803.8,1803.8
202107220730,1803.4,1803.5,1803.4,1803.4,1803.8,1803.9,1803.8,1803.8
202107220731,1803.4,1803.5,1803.4,1803.5,1803.8,1803.9,1803.8,1803.9
202107220732,1803.5,1803.5,1803,1803,1803.9,1803.9,1803.4,1803.4
202107220733,1803,1803.5,1803,1803.4,1803.4,1803.9,1803.4,1803.8
202107220734,1803.4,1803.5,1803.4,1803.4,1803.8,1803.9,1803.8,1803.8
202107220735,1803.3,1803.5,1803.3,1803.4,1803.7,1803.9,1803.7,1803.8
202107220736,1803.4,1803.4,1803.2,1803.3,1803.8,1803.8,1803.6,1803.7
202107220737,1803.3,1803.4,1803.3,1803.3,1803.7,1803.8,1803.7,1803.7
202107220738,1803.3,1803.3,1803.3,1803.3,1803.7,1803.7,1803.7,1803.7
202107220739,1803.3,1803.3,1803.3,1803.3,1803.7,1803.7,1803.7,1803.7
202107220740,1803.3,1803.3,1803.2,1803.3,1803.7,1803.7,1803.6,1803.7
202107220741,1803.2,1803.3,1803.1,1803.3,1803.6,1803.7,1803.5,1803.7
202107220742,1803.3,1803.3,1803.2,1803.3,1803.7,1803.7,1803.6,1803.7
202107220743,1803.3,1803.4,1803.3,1803.3,1803.7,1803.8,1803.7,1803.7
202107220744,1803.3,1803.3,1803.2,1803.3,1803.7,1803.7,1803.6,1803.7
202107220745,1803.3,1803.3,1803.1,1803.2,1803.7,1803.7,1803.5,1803.6
202107220746,1803.2,1803.3,1803.2,1803.3,1803.6,1803.7,1803.6,1803.7
