日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201806180700,1277.2,1278.5,1277,1278.3,1278.3,1279,1278.3,1278.9
201806180701,1278.3,1279,1278.2,1279,1278.9,1279.5,1278.8,1279.5
201806180702,1279,1279,1278.6,1278.7,1279.5,1279.5,1279.1,1279.3
201806180703,1278.7,1278.8,1278.5,1278.8,1279.3,1279.3,1279,1279.3
201806180704,1278.8,1278.9,1278.5,1278.9,1279.3,1279.4,1279,1279.4
201806180705,1278.9,1279,1278.9,1278.9,1279.5,1279.5,1279.4,1279.4
201806180706,1278.9,1279,1278.9,1279,1279.4,1279.5,1279.3,1279.4
201806180707,1279,1279,1278.9,1279,1279.4,1279.4,1279.3,1279.4
201806180708,1279,1279,1278.9,1279,1279.4,1279.4,1279.3,1279.4
201806180709,1279,1279,1279,1279,1279.4,1279.4,1279.4,1279.4
201806180710,1278.9,1279.3,1278.9,1279.3,1279.3,1279.7,1279.3,1279.7
201806180711,1279.3,1279.7,1279.3,1279.7,1279.7,1280.1,1279.7,1280.1
201806180712,1279.7,1279.8,1279.7,1279.7,1280.1,1280.2,1280.1,1280.1
201806180713,1279.7,1279.7,1279.6,1279.7,1280.1,1280.1,1280,1280.1
201806180714,1279.7,1279.7,1279.6,1279.6,1280.1,1280.1,1280,1280
201806180715,1279.6,1279.6,1279.3,1279.5,1280,1280,1279.7,1279.9
201806180716,1279.5,1279.5,1279.4,1279.5,1279.9,1279.9,1279.8,1279.9
201806180717,1279.5,1279.5,1279.5,1279.5,1279.9,1279.9,1279.9,1279.9
201806180718,1279.5,1279.5,1279.3,1279.3,1279.9,1279.9,1279.7,1279.7
201806180719,1279.3,1279.3,1278.8,1278.8,1279.7,1279.7,1279.2,1279.2
201806180720,1278.8,1278.9,1278.8,1278.9,1279.2,1279.3,1279.2,1279.3
201806180721,1278.9,1279,1278.8,1279,1279.3,1279.4,1279.2,1279.4
201806180722,1279,1279.1,1279,1279.1,1279.4,1279.5,1279.4,1279.5
201806180723,1279.1,1279.1,1279.1,1279.1,1279.5,1279.5,1279.5,1279.5
201806180724,1279.1,1279.1,1279,1279,1279.5,1279.5,1279.4,1279.4
201806180725,1279,1279.1,1279,1279.1,1279.4,1279.5,1279.4,1279.5
201806180726,1279.1,1279.2,1279,1279.2,1279.5,1279.6,1279.4,1279.6
201806180727,1279.2,1279.2,1279.1,1279.2,1279.6,1279.6,1279.5,1279.6
201806180728,1279.2,1279.2,1279.2,1279.2,1279.6,1279.6,1279.6,1279.6
201806180729,1279.2,1279.3,1279.2,1279.3,1279.6,1279.7,1279.6,1279.7
201806180730,1279.3,1279.3,1279,1279,1279.7,1279.7,1279.4,1279.4
201806180731,1278.9,1279,1278.9,1279,1279.3,1279.4,1279.3,1279.4
201806180732,1279,1279.1,1279,1279.1,1279.4,1279.5,1279.4,1279.5
201806180733,1279.1,1279.1,1279,1279,1279.5,1279.5,1279.4,1279.4
201806180734,1279,1279.1,1279,1279,1279.4,1279.5,1279.4,1279.4
201806180735,1279,1279.1,1279,1279.1,1279.4,1279.5,1279.4,1279.5
201806180736,1279.1,1279.1,1279.1,1279.1,1279.5,1279.5,1279.5,1279.5
201806180737,1279.1,1279.1,1278.9,1278.9,1279.5,1279.5,1279.3,1279.3
201806180738,1278.9,1278.9,1278.8,1278.9,1279.3,1279.3,1279.2,1279.3
201806180739,1278.9,1279.1,1278.8,1279.1,1279.3,1279.5,1279.2,1279.5
201806180740,1279.1,1279.2,1279.1,1279.2,1279.5,1279.6,1279.5,1279.6
201806180741,1279.3,1279.4,1279.3,1279.4,1279.7,1279.8,1279.7,1279.8
201806180742,1279.4,1279.4,1279.4,1279.4,1279.8,1279.8,1279.8,1279.8
201806180743,1279.4,1279.6,1279.4,1279.6,1279.8,1280,1279.8,1280
201806180744,1279.6,1279.7,1279.5,1279.7,1280,1280.1,1279.9,1280.1
201806180745,1279.7,1279.7,1279.5,1279.6,1280.1,1280.1,1279.9,1280
201806180746,1279.6,1279.7,1279.6,1279.7,1280,1280.1,1280,1280.1
201806180747,1279.7,1279.8,1279.6,1279.8,1280.1,1280.2,1280,1280.2
201806180748,1279.8,1279.8,1279.8,1279.8,1280.2,1280.2,1280.2,1280.2
201806180749,1279.8,1279.8,1279.8,1279.8,1280.2,1280.2,1280.2,1280.2
201806180750,1279.8,1279.8,1279.8,1279.8,1280.2,1280.2,1280.2,1280.2
201806180751,1279.8,1279.8,1279.7,1279.7,1280.2,1280.2,1280.1,1280.1
201806180752,1279.7,1279.8,1279.7,1279.8,1280.1,1280.2,1280.1,1280.2
201806180753,1279.8,1279.9,1279.8,1279.9,1280.2,1280.3,1280.2,1280.3
201806180754,1279.9,1279.9,1279.8,1279.9,1280.3,1280.3,1280.2,1280.3
201806180755,1279.9,1279.9,1279.9,1279.9,1280.3,1280.3,1280.3,1280.3
201806180756,1279.9,1279.9,1279.9,1279.9,1280.3,1280.3,1280.3,1280.3
201806180757,1279.9,1280,1279.9,1280,1280.3,1280.4,1280.3,1280.4
201806180758,1280,1280,1279.9,1280,1280.4,1280.4,1280.3,1280.4
201806180759,1280,1280,1279.9,1279.9,1280.4,1280.4,1280.3,1280.3
201806180800,1279.9,1279.9,1279.5,1279.5,1280.3,1280.3,1279.9,1279.9
201806180801,1279.5,1279.8,1279.5,1279.8,1279.9,1280.2,1279.9,1280.2
201806180802,1279.8,1279.8,1279.6,1279.6,1280.2,1280.2,1280,1280
201806180803,1279.6,1279.6,1279.5,1279.6,1280,1280,1279.9,1280
201806180804,1279.6,1279.6,1279.4,1279.5,1280,1280,1279.8,1279.9
201806180805,1279.5,1279.5,1279.3,1279.3,1279.9,1279.9,1279.7,1279.7
201806180806,1279.3,1279.4,1279.3,1279.4,1279.7,1279.8,1279.7,1279.8
201806180807,1279.3,1279.4,1279.3,1279.4,1279.7,1279.8,1279.7,1279.8
201806180808,1279.4,1279.6,1279.4,1279.6,1279.8,1280,1279.8,1280
201806180809,1279.6,1279.6,1279.5,1279.5,1280,1280,1279.9,1279.9
201806180810,1279.5,1279.5,1279.4,1279.5,1279.9,1279.9,1279.8,1279.9
201806180811,1279.5,1279.6,1279.4,1279.6,1279.9,1280,1279.8,1280
