日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201811200800,1223.9,1224,1223.8,1224,1224.3,1224.4,1224.2,1224.4
201811200801,1224,1224.1,1223.9,1223.9,1224.4,1224.5,1224.3,1224.3
201811200802,1223.9,1224,1223.8,1223.8,1224.3,1224.4,1224.2,1224.2
201811200803,1223.8,1223.9,1223.8,1223.9,1224.2,1224.3,1224.2,1224.3
201811200804,1223.9,1223.9,1223.8,1223.8,1224.3,1224.3,1224.2,1224.2
201811200805,1223.8,1223.9,1223.8,1223.9,1224.2,1224.3,1224.2,1224.3
201811200806,1223.8,1223.9,1223.8,1223.8,1224.2,1224.3,1224.2,1224.2
201811200807,1223.8,1223.8,1223.8,1223.8,1224.2,1224.2,1224.2,1224.2
201811200808,1223.8,1223.8,1223.7,1223.7,1224.2,1224.2,1224.1,1224.1
201811200809,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200810,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200811,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200812,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200813,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200814,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200815,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200816,1223.7,1223.8,1223.7,1223.7,1224.1,1224.2,1224.1,1224.1
201811200817,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200818,1223.7,1223.7,1223.6,1223.6,1224.1,1224.1,1224,1224
201811200819,1223.6,1223.6,1223.6,1223.6,1224,1224,1224,1224
201811200820,1223.6,1223.7,1223.6,1223.6,1224,1224.1,1224,1224
201811200821,1223.6,1223.6,1223.6,1223.6,1224,1224,1224,1224
201811200822,1223.6,1223.8,1223.6,1223.8,1224,1224.2,1224,1224.2
201811200823,1223.8,1223.8,1223.8,1223.8,1224.2,1224.2,1224.2,1224.2
201811200824,1223.8,1223.8,1223.6,1223.7,1224.2,1224.2,1224,1224.1
201811200825,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200826,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200827,1223.7,1223.7,1223.6,1223.6,1224.1,1224.1,1224,1224
201811200828,1223.6,1223.7,1223.6,1223.7,1224,1224.1,1224,1224.1
201811200829,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200830,1223.7,1223.7,1223.7,1223.7,1224.1,1224.1,1224.1,1224.1
201811200831,1223.7,1223.8,1223.7,1223.8,1224.1,1224.2,1224.1,1224.2
201811200832,1223.8,1223.8,1223.8,1223.8,1224.2,1224.2,1224.2,1224.2
201811200833,1223.8,1223.8,1223.8,1223.8,1224.2,1224.2,1224.2,1224.2
201811200834,1223.8,1223.8,1223.8,1223.8,1224.2,1224.2,1224.2,1224.2
201811200835,1223.8,1223.8,1223.7,1223.7,1224.2,1224.2,1224.1,1224.1
201811200836,1223.7,1223.9,1223.7,1223.9,1224.1,1224.3,1224.1,1224.3
201811200837,1223.9,1223.9,1223.8,1223.9,1224.3,1224.3,1224.2,1224.3
201811200838,1223.9,1224,1223.9,1224,1224.3,1224.4,1224.3,1224.4
201811200839,1224,1224.1,1224,1224.1,1224.4,1224.5,1224.4,1224.5
201811200840,1224,1224.2,1224,1224.2,1224.4,1224.6,1224.4,1224.6
201811200841,1224.2,1224.3,1224.2,1224.3,1224.6,1224.7,1224.6,1224.7
201811200842,1224.3,1224.4,1224.3,1224.3,1224.7,1224.8,1224.7,1224.7
201811200843,1224.3,1224.3,1224.2,1224.2,1224.7,1224.7,1224.6,1224.6
201811200844,1224.2,1224.2,1224,1224,1224.6,1224.6,1224.4,1224.4
201811200845,1224,1224.2,1224,1224.1,1224.4,1224.6,1224.4,1224.5
201811200846,1224.1,1224.1,1224,1224,1224.5,1224.5,1224.4,1224.4
201811200847,1224,1224.1,1224,1224,1224.4,1224.5,1224.4,1224.4
201811200848,1224,1224,1224,1224,1224.4,1224.4,1224.4,1224.4
201811200849,1224,1224,1223.9,1224,1224.4,1224.4,1224.3,1224.4
201811200850,1224,1224.1,1223.9,1224,1224.4,1224.5,1224.3,1224.4
201811200851,1224,1224,1224,1224,1224.4,1224.4,1224.4,1224.4
201811200852,1224,1224,1224,1224,1224.4,1224.4,1224.4,1224.4
201811200853,1224,1224,1224,1224,1224.4,1224.4,1224.4,1224.4
201811200854,1224,1224,1224,1224,1224.4,1224.4,1224.4,1224.4
201811200855,1224,1224,1224,1224,1224.4,1224.4,1224.4,1224.4
