日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201811130800,1200.4,1200.7,1200.3,1200.7,1200.8,1201.1,1200.7,1201.1
201811130801,1200.7,1200.7,1200.4,1200.5,1201.1,1201.1,1200.8,1200.9
201811130802,1200.6,1201,1200.6,1201,1201,1201.4,1201,1201.4
201811130803,1201,1201,1200.9,1201,1201.4,1201.4,1201.3,1201.4
201811130804,1201,1201.1,1201,1201.1,1201.4,1201.5,1201.4,1201.5
201811130805,1201.1,1201.2,1201.1,1201.2,1201.5,1201.6,1201.5,1201.6
201811130806,1201.2,1201.2,1201.2,1201.2,1201.6,1201.6,1201.6,1201.6
201811130807,1201.2,1201.3,1201.1,1201.1,1201.6,1201.7,1201.5,1201.5
201811130808,1201.1,1201.2,1201.1,1201.2,1201.5,1201.6,1201.5,1201.6
201811130809,1201.2,1201.3,1201.2,1201.3,1201.6,1201.7,1201.6,1201.7
201811130810,1201.3,1201.3,1201.2,1201.2,1201.7,1201.7,1201.6,1201.6
201811130811,1201.2,1201.2,1201.2,1201.2,1201.6,1201.6,1201.6,1201.6
201811130812,1201.2,1201.2,1201.1,1201.1,1201.6,1201.6,1201.5,1201.5
201811130813,1201.1,1201.1,1201,1201,1201.5,1201.5,1201.4,1201.4
201811130814,1201,1201,1200.9,1200.9,1201.4,1201.4,1201.3,1201.3
201811130815,1200.9,1201,1200.8,1201,1201.3,1201.4,1201.2,1201.4
201811130816,1201,1201,1201,1201,1201.4,1201.4,1201.4,1201.4
201811130817,1201,1201,1200.9,1201,1201.4,1201.4,1201.3,1201.4
201811130818,1201,1201.1,1200.9,1201,1201.4,1201.5,1201.3,1201.4
201811130819,1201,1201,1201,1201,1201.4,1201.4,1201.4,1201.4
201811130820,1201,1201,1200.9,1200.9,1201.4,1201.4,1201.3,1201.3
201811130821,1200.9,1201,1200.8,1200.8,1201.3,1201.4,1201.2,1201.2
201811130822,1200.8,1200.9,1200.8,1200.9,1201.2,1201.3,1201.2,1201.3
201811130823,1200.8,1201.1,1200.8,1201.1,1201.2,1201.5,1201.2,1201.5
201811130824,1201.1,1201.1,1201,1201,1201.5,1201.5,1201.4,1201.4
201811130825,1201,1201.1,1201,1201.1,1201.4,1201.5,1201.4,1201.5
201811130826,1201.1,1201.2,1201.1,1201.2,1201.5,1201.6,1201.5,1201.6
201811130827,1201.2,1201.2,1201.1,1201.2,1201.6,1201.6,1201.5,1201.6
201811130828,1201.2,1201.2,1201.1,1201.2,1201.6,1201.6,1201.5,1201.6
201811130829,1201.2,1201.2,1201.1,1201.2,1201.6,1201.6,1201.5,1201.6
201811130830,1201.2,1201.2,1201.1,1201.1,1201.6,1201.6,1201.5,1201.5
201811130831,1201.1,1201.2,1201,1201.2,1201.5,1201.6,1201.4,1201.6
201811130832,1201.2,1201.2,1201.2,1201.2,1201.6,1201.6,1201.6,1201.6
201811130833,1201.2,1201.4,1201.2,1201.3,1201.6,1201.8,1201.6,1201.7
201811130834,1201.3,1201.4,1201.3,1201.3,1201.7,1201.8,1201.7,1201.7
201811130835,1201.3,1201.3,1201.2,1201.3,1201.7,1201.7,1201.6,1201.7
201811130836,1201.3,1201.3,1201.3,1201.3,1201.7,1201.7,1201.7,1201.7
201811130837,1201.3,1201.3,1201.3,1201.3,1201.7,1201.7,1201.7,1201.7
201811130838,1201.3,1201.4,1201.3,1201.4,1201.7,1201.8,1201.7,1201.8
201811130839,1201.4,1201.5,1201.3,1201.3,1201.8,1201.9,1201.7,1201.7
201811130840,1201.3,1201.4,1201.3,1201.4,1201.7,1201.8,1201.7,1201.8
201811130841,1201.4,1201.4,1201.4,1201.4,1201.8,1201.8,1201.8,1201.8
201811130842,1201.4,1201.5,1201.4,1201.4,1201.8,1201.9,1201.8,1201.8
201811130843,1201.3,1201.6,1201.3,1201.6,1201.7,1202,1201.7,1202
201811130844,1201.6,1201.7,1201.5,1201.7,1202,1202.1,1201.9,1202.1
201811130845,1201.7,1201.7,1201.6,1201.7,1202.1,1202.1,1202,1202.1
201811130846,1201.7,1201.9,1201.7,1201.9,1202.1,1202.3,1202.1,1202.3
201811130847,1201.9,1202,1201.8,1202,1202.3,1202.4,1202.2,1202.4
201811130848,1202,1202,1201.8,1201.8,1202.4,1202.4,1202.2,1202.2
201811130849,1201.8,1201.8,1201.7,1201.7,1202.2,1202.2,1202.1,1202.1
201811130850,1201.7,1201.7,1201.6,1201.6,1202.1,1202.1,1202,1202
201811130851,1201.6,1201.7,1201.6,1201.6,1202,1202.1,1202,1202
201811130852,1201.6,1201.7,1201.6,1201.7,1202,1202.1,1202,1202.1
201811130853,1201.7,1201.8,1201.7,1201.7,1202.1,1202.2,1202.1,1202.1
201811130854,1201.7,1202,1201.7,1202,1202.1,1202.4,1202.1,1202.4
201811130855,1202,1202.1,1201.9,1202,1202.4,1202.5,1202.3,1202.4
201811130856,1202,1202.1,1202,1202,1202.4,1202.5,1202.4,1202.4
201811130857,1202,1202.1,1202,1202,1202.4,1202.5,1202.4,1202.4
201811130858,1202,1202.1,1202,1202.1,1202.4,1202.5,1202.4,1202.5
201811130859,1202.1,1202.2,1202.1,1202.2,1202.5,1202.6,1202.5,1202.6
201811130900,1202.2,1202.5,1202,1202.4,1202.6,1202.9,1202.4,1202.8
201811130901,1202.3,1202.7,1202.2,1202.3,1202.7,1203.1,1202.6,1202.7
201811130902,1202.3,1202.4,1202.3,1202.4,1202.7,1202.8,1202.7,1202.8
201811130903,1202.4,1202.4,1202.2,1202.3,1202.8,1202.8,1202.6,1202.7
201811130904,1202.3,1202.6,1202.3,1202.6,1202.7,1203,1202.7,1203
201811130905,1202.6,1202.7,1202.4,1202.7,1203,1203.1,1202.8,1203.1
201811130906,1202.7,1202.7,1202.3,1202.4,1203.1,1203.1,1202.7,1202.8
201811130907,1202.4,1202.5,1202.3,1202.3,1202.8,1202.9,1202.7,1202.7
201811130908,1202.3,1202.3,1202.1,1202.3,1202.7,1202.7,1202.5,1202.7
201811130909,1202.3,1202.3,1202.2,1202.3,1202.7,1202.7,1202.6,1202.7
201811130910,1202.3,1202.3,1202.1,1202.1,1202.7,1202.7,1202.5,1202.5
201811130911,1202.1,1202.2,1201.9,1201.9,1202.5,1202.6,1202.3,1202.3
201811130912,1201.9,1201.9,1201.6,1201.6,1202.3,1202.3,1202,1202
201811130913,1201.5,1201.6,1201.5,1201.5,1201.9,1202,1201.9,1201.9
201811130914,1201.5,1201.9,1201.5,1201.9,1201.9,1202.3,1201.9,1202.3
201811130915,1201.9,1202.3,1201.8,1202.2,1202.3,1202.7,1202.2,1202.6
201811130916,1202.2,1202.2,1202.1,1202.1,1202.6,1202.6,1202.5,1202.5
201811130917,1202.1,1202.1,1202,1202,1202.5,1202.5,1202.4,1202.4
