日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202006120700,1728.2,1728.3,1727.5,1728.2,1729.7,1729.7,1728.3,1728.8
202006120701,1728.1,1728.5,1728,1728.4,1728.5,1729.1,1728.4,1729.1
202006120702,1728.4,1728.5,1727.7,1728.2,1729.1,1729.3,1728.4,1729
202006120703,1728.2,1730,1728.2,1730,1729,1730.4,1728.9,1730.4
202006120704,1729.9,1729.9,1729.2,1729.3,1730.3,1730.3,1729.6,1729.7
202006120705,1729.3,1729.3,1728.9,1729.2,1729.7,1729.7,1729.3,1729.6
202006120706,1729.3,1729.3,1728.9,1729.2,1729.7,1729.8,1729.4,1729.6
202006120707,1729.2,1729.6,1729.1,1729.6,1729.6,1730,1729.6,1730
202006120708,1729.6,1729.6,1728.3,1728.5,1730,1730,1728.7,1728.9
202006120709,1728.5,1728.5,1728,1728,1728.9,1728.9,1728.4,1728.6
202006120710,1728.1,1728.5,1728.1,1728.5,1728.6,1729,1728.6,1728.9
202006120711,1728.5,1729.1,1728.5,1729,1728.9,1729.5,1728.9,1729.4
202006120712,1729,1729.2,1728.8,1729,1729.4,1729.7,1729.2,1729.5
202006120713,1729,1729.3,1728.6,1729.3,1729.5,1729.9,1729.3,1729.8
202006120714,1729.4,1730.4,1729.4,1730.1,1729.8,1731,1729.8,1730.7
202006120715,1730.1,1730.2,1729.7,1729.9,1730.7,1730.9,1730.1,1730.3
202006120716,1729.9,1730.1,1729.7,1729.8,1730.3,1730.5,1730.1,1730.2
202006120717,1729.8,1729.8,1729.5,1729.6,1730.2,1730.2,1730,1730
202006120718,1729.6,1730,1729.6,1729.8,1730,1730.5,1730,1730.2
202006120719,1729.8,1730.1,1729.7,1729.8,1730.2,1730.5,1730.1,1730.2
202006120720,1729.8,1730,1729.8,1730,1730.2,1730.4,1730.2,1730.4
202006120721,1730,1730.2,1730,1730.2,1730.4,1730.6,1730.4,1730.6
202006120722,1730.2,1730.2,1730.2,1730.2,1730.6,1730.6,1730.6,1730.6
202006120723,1730.2,1730.2,1729.9,1730.2,1730.6,1730.6,1730.3,1730.6
202006120724,1730.1,1730.1,1729.7,1729.7,1730.5,1730.5,1730.1,1730.1
202006120725,1729.7,1729.7,1729.4,1729.5,1730.1,1730.1,1729.8,1729.9
202006120726,1729.5,1729.9,1729.5,1729.8,1729.9,1730.3,1729.9,1730.2
202006120727,1729.8,1730.1,1729.8,1730.1,1730.2,1730.5,1730.2,1730.5
202006120728,1730.1,1730.2,1730,1730.2,1730.5,1730.6,1730.4,1730.6
202006120729,1730.2,1730.4,1730.2,1730.3,1730.6,1730.8,1730.6,1730.7
202006120730,1730.3,1730.3,1729.4,1729.5,1730.7,1730.7,1729.8,1729.9
202006120731,1729.5,1729.8,1729.4,1729.7,1729.9,1730.2,1729.8,1730.1
202006120732,1729.7,1729.7,1729.5,1729.5,1730.1,1730.1,1729.9,1729.9
202006120733,1729.5,1729.8,1729.4,1729.6,1729.9,1730.2,1729.8,1730
202006120734,1729.6,1729.6,1729.3,1729.6,1730,1730,1729.7,1730
202006120735,1729.6,1729.6,1729.3,1729.4,1730,1730,1729.7,1729.8
202006120736,1729.4,1729.7,1729.4,1729.7,1729.8,1730.1,1729.8,1730.1
202006120737,1729.7,1729.7,1729.5,1729.5,1730.1,1730.1,1729.9,1729.9
202006120738,1729.6,1729.6,1729.1,1729.1,1730,1730,1729.6,1729.6
