日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201903280700,1308.1,1309.9,1308.1,1309.8,1310.1,1310.3,1309.5,1310.2
201903280701,1309.8,1309.9,1309.8,1309.8,1310.2,1310.3,1310.2,1310.2
201903280702,1309.9,1309.9,1309.5,1309.6,1310.3,1310.3,1309.9,1310
201903280703,1309.6,1309.8,1309.6,1309.8,1310,1310.2,1310,1310.2
201903280704,1309.8,1309.9,1309.6,1309.7,1310.2,1310.3,1310,1310.1
201903280705,1309.8,1309.9,1309.7,1309.8,1310.2,1310.3,1310.1,1310.2
201903280706,1309.8,1310,1309.8,1309.8,1310.2,1310.4,1310.2,1310.2
201903280707,1309.8,1309.8,1309.8,1309.8,1310.2,1310.2,1310.2,1310.2
201903280708,1309.8,1309.8,1309.7,1309.8,1310.2,1310.2,1310.1,1310.2
201903280709,1309.8,1309.8,1309.7,1309.7,1310.2,1310.2,1310.1,1310.1
201903280710,1309.7,1309.7,1309.7,1309.7,1310.1,1310.1,1310.1,1310.1
201903280711,1309.7,1309.7,1309.7,1309.7,1310.1,1310.1,1310.1,1310.1
201903280712,1309.7,1309.7,1309.7,1309.7,1310.1,1310.1,1310.1,1310.1
201903280713,1309.7,1309.8,1309.7,1309.8,1310.1,1310.2,1310.1,1310.2
201903280714,1309.8,1309.8,1309.8,1309.8,1310.2,1310.2,1310.2,1310.2
201903280715,1309.8,1309.8,1309.7,1309.8,1310.2,1310.2,1310.1,1310.2
201903280716,1309.8,1309.9,1309.8,1309.8,1310.2,1310.3,1310.2,1310.2
201903280717,1309.8,1309.9,1309.8,1309.8,1310.2,1310.3,1310.2,1310.2
201903280718,1309.8,1309.9,1309.8,1309.8,1310.2,1310.3,1310.2,1310.2
201903280719,1309.8,1310,1309.8,1310,1310.2,1310.4,1310.2,1310.4
201903280720,1310.1,1310.2,1310,1310.1,1310.5,1310.6,1310.4,1310.5
201903280721,1310.1,1310.1,1310,1310,1310.5,1310.5,1310.4,1310.4
201903280722,1310,1310,1309.8,1309.9,1310.4,1310.4,1310.2,1310.3
201903280723,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280724,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280725,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280726,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280727,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280728,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280729,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280730,1309.9,1309.9,1309.8,1309.8,1310.3,1310.3,1310.2,1310.2
201903280731,1309.8,1309.8,1309.8,1309.8,1310.2,1310.2,1310.2,1310.2
201903280732,1309.8,1309.9,1309.7,1309.8,1310.2,1310.3,1310.1,1310.2
201903280733,1309.8,1309.9,1309.7,1309.8,1310.2,1310.3,1310.1,1310.2
201903280734,1309.8,1309.8,1309.8,1309.8,1310.2,1310.2,1310.2,1310.2
201903280735,1309.8,1309.9,1309.8,1309.9,1310.2,1310.3,1310.2,1310.3
201903280736,1309.9,1309.9,1309.8,1309.8,1310.3,1310.3,1310.2,1310.2
201903280737,1309.8,1309.8,1309.8,1309.8,1310.2,1310.2,1310.2,1310.2
201903280738,1309.8,1309.9,1309.8,1309.8,1310.2,1310.3,1310.2,1310.2
201903280739,1309.8,1309.8,1309.7,1309.8,1310.2,1310.2,1310.1,1310.2
201903280740,1309.8,1309.8,1309.7,1309.8,1310.2,1310.2,1310.1,1310.2
201903280741,1309.8,1309.8,1309.8,1309.8,1310.2,1310.2,1310.2,1310.2
201903280742,1309.8,1309.9,1309.8,1309.9,1310.2,1310.3,1310.2,1310.3
201903280743,1309.9,1309.9,1309.8,1309.9,1310.3,1310.3,1310.2,1310.3
201903280744,1309.9,1309.9,1309.8,1309.9,1310.3,1310.3,1310.2,1310.3
201903280745,1309.9,1309.9,1309.9,1309.9,1310.3,1310.3,1310.3,1310.3
201903280746,1309.9,1309.9,1309.8,1309.9,1310.3,1310.3,1310.2,1310.3
201903280747,1309.9,1309.9,1309.6,1309.7,1310.3,1310.3,1310,1310.1
201903280748,1309.7,1309.7,1309.6,1309.6,1310.1,1310.1,1310,1310
201903280749,1309.6,1309.6,1309.5,1309.6,1310,1310,1309.9,1310
201903280750,1309.6,1309.6,1309.5,1309.6,1310,1310,1309.9,1310
201903280751,1309.6,1309.7,1309.6,1309.7,1310,1310.1,1310,1310.1
201903280752,1309.7,1309.8,1309.7,1309.8,1310.1,1310.2,1310.1,1310.2
201903280753,1309.8,1309.8,1309.6,1309.6,1310.2,1310.2,1310,1310
201903280754,1309.6,1309.7,1309.5,1309.6,1310,1310.1,1309.9,1310
201903280755,1309.6,1309.6,1309.6,1309.6,1310,1310,1310,1310
201903280756,1309.6,1309.6,1309.5,1309.5,1310,1310,1309.9,1309.9
201903280757,1309.5,1309.5,1309.4,1309.4,1309.9,1309.9,1309.8,1309.8
201903280758,1309.4,1309.5,1309.4,1309.5,1309.8,1309.9,1309.8,1309.9
201903280759,1309.5,1309.5,1309.4,1309.5,1309.9,1309.9,1309.8,1309.9
201903280800,1309.5,1309.5,1309.3,1309.3,1309.9,1309.9,1309.7,1309.7
201903280801,1309.4,1309.4,1309.2,1309.2,1309.8,1309.8,1309.6,1309.6
201903280802,1309.2,1309.2,1309.2,1309.2,1309.6,1309.6,1309.6,1309.6
201903280803,1309.2,1309.3,1309.2,1309.2,1309.6,1309.7,1309.6,1309.6
201903280804,1309.2,1309.2,1309.2,1309.2,1309.6,1309.6,1309.6,1309.6
201903280805,1309.2,1309.2,1309.1,1309.1,1309.6,1309.6,1309.5,1309.5
201903280806,1309.1,1309.1,1309,1309,1309.5,1309.5,1309.4,1309.4
201903280807,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280808,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280809,1309,1309.1,1309,1309.1,1309.4,1309.5,1309.4,1309.5
201903280810,1309.1,1309.1,1308.9,1308.9,1309.5,1309.5,1309.3,1309.3
201903280811,1308.9,1308.9,1308.7,1308.7,1309.3,1309.3,1309.1,1309.1
201903280812,1308.7,1309,1308.7,1309,1309.1,1309.4,1309.1,1309.4
201903280813,1309,1309.1,1309,1309.1,1309.4,1309.5,1309.4,1309.5
201903280814,1309.1,1309.1,1309,1309,1309.5,1309.5,1309.4,1309.4
201903280815,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280816,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280817,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280818,1309,1309,1308.9,1308.9,1309.4,1309.4,1309.3,1309.3
201903280819,1308.9,1309,1308.9,1309,1309.3,1309.4,1309.3,1309.4
201903280820,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280821,1309,1309,1308.9,1309,1309.4,1309.4,1309.3,1309.4
201903280822,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280823,1309,1309,1309,1309,1309.4,1309.4,1309.4,1309.4
201903280824,1309,1309.1,1309,1309.1,1309.4,1309.5,1309.4,1309.5
201903280825,1309.1,1309.3,1309.1,1309.3,1309.5,1309.7,1309.5,1309.7
201903280826,1309.3,1309.3,1309.3,1309.3,1309.7,1309.7,1309.7,1309.7
201903280827,1309.3,1309.5,1309.3,1309.5,1309.7,1309.9,1309.7,1309.9
201903280828,1309.5,1309.5,1309.3,1309.4,1309.9,1309.9,1309.7,1309.8
201903280829,1309.4,1309.4,1309.4,1309.4,1309.8,1309.8,1309.8,1309.8
201903280830,1309.4,1309.4,1309.4,1309.4,1309.8,1309.8,1309.8,1309.8
