日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202011100800,1861.8,1865.2,1861.8,1862.3,1864.6,1865.8,1862.8,1862.8
202011100801,1862.3,1863.1,1860.9,1861.3,1862.8,1863.6,1861.8,1861.9
202011100802,1861.3,1862.3,1861.3,1861.8,1861.9,1862.8,1861.9,1862.2
202011100803,1861.8,1862.1,1860.2,1860.5,1862.2,1862.5,1860.6,1861
202011100804,1860.5,1861.4,1860.4,1861,1861,1861.9,1860.8,1861.4
202011100805,1861,1861.4,1860.5,1860.8,1861.4,1861.9,1861,1861.4
202011100806,1860.8,1862.3,1860.8,1861.8,1861.5,1862.9,1861.4,1862.3
202011100807,1861.6,1863.3,1861.6,1863,1862.2,1864.1,1862.2,1863.8
202011100808,1863,1863.6,1863,1863.4,1863.8,1864.3,1863.4,1864
202011100809,1863.4,1863.9,1863.2,1863.8,1864,1864.4,1863.8,1864.3
202011100810,1863.9,1864.1,1863.5,1863.5,1864.4,1864.7,1864.1,1864.1
202011100811,1863.6,1864.4,1863.5,1864.2,1864.1,1864.9,1864.1,1864.7
202011100812,1864.2,1864.3,1864,1864.1,1864.7,1864.8,1864.4,1864.5
202011100813,1864.1,1864.6,1863.6,1863.9,1864.5,1865.1,1864.2,1864.5
202011100814,1863.9,1864.5,1863.8,1864.5,1864.6,1865,1864.5,1865
202011100815,1864.5,1864.5,1863.5,1864.1,1865,1865,1864.1,1864.7
202011100816,1864.1,1864.6,1863.6,1863.6,1864.7,1865.2,1864.2,1864.2
202011100817,1863.5,1864,1863.4,1864,1864.1,1864.6,1864.1,1864.6
202011100818,1864,1864,1863.3,1863.3,1864.6,1864.6,1863.9,1863.9
202011100819,1863.3,1864.3,1863.3,1864.1,1863.9,1864.9,1863.9,1864.8
202011100820,1864.1,1864.2,1863.8,1863.8,1864.8,1864.8,1864.4,1864.4
202011100821,1863.8,1864.6,1863.8,1864.5,1864.4,1865.2,1864.4,1865.1
202011100822,1864.5,1865.4,1864.5,1865.4,1865.1,1866.2,1865.1,1866.2
202011100823,1865.4,1865.9,1865.2,1865.7,1866.3,1866.6,1865.9,1866.4
202011100824,1865.7,1865.8,1865.5,1865.6,1866.4,1866.5,1866.2,1866.3
202011100825,1865.6,1865.8,1865.3,1865.8,1866.3,1866.4,1866.1,1866.4
