日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201812130800,1245.4,1246.1,1245.4,1245.7,1245.8,1246.5,1245.8,1246.1
201812130801,1245.7,1246,1245.7,1245.9,1246.1,1246.4,1246.1,1246.3
201812130802,1245.9,1246,1245.8,1245.8,1246.3,1246.4,1246.2,1246.2
201812130803,1245.8,1245.8,1245.8,1245.8,1246.2,1246.2,1246.2,1246.2
201812130804,1245.8,1245.9,1245.8,1245.8,1246.2,1246.3,1246.2,1246.2
201812130805,1245.8,1245.9,1245.8,1245.8,1246.2,1246.3,1246.2,1246.2
201812130806,1245.8,1245.8,1245.6,1245.8,1246.2,1246.2,1246,1246.2
201812130807,1245.7,1245.8,1245.7,1245.8,1246.1,1246.2,1246.1,1246.2
201812130808,1245.8,1245.9,1245.8,1245.9,1246.2,1246.3,1246.2,1246.3
201812130809,1245.9,1246,1245.9,1246,1246.3,1246.4,1246.3,1246.4
201812130810,1246,1246,1245.8,1245.9,1246.4,1246.4,1246.2,1246.3
201812130811,1245.9,1245.9,1245.7,1245.9,1246.3,1246.3,1246.1,1246.3
201812130812,1245.9,1245.9,1245.8,1245.9,1246.3,1246.3,1246.2,1246.3
201812130813,1245.9,1245.9,1245.9,1245.9,1246.3,1246.3,1246.3,1246.3
201812130814,1245.9,1245.9,1245.8,1245.9,1246.3,1246.3,1246.2,1246.3
201812130815,1245.9,1246,1245.9,1246,1246.3,1246.4,1246.3,1246.4
201812130816,1246,1246,1245.8,1245.8,1246.4,1246.4,1246.2,1246.2
201812130817,1245.9,1245.9,1245.7,1245.8,1246.3,1246.3,1246.1,1246.2
201812130818,1245.8,1245.8,1245.8,1245.8,1246.2,1246.2,1246.2,1246.2
201812130819,1245.8,1245.8,1245.8,1245.8,1246.2,1246.2,1246.2,1246.2
201812130820,1245.8,1245.8,1245.8,1245.8,1246.2,1246.2,1246.2,1246.2
201812130821,1245.8,1245.8,1245.8,1245.8,1246.2,1246.2,1246.2,1246.2
201812130822,1245.8,1245.8,1245.7,1245.7,1246.2,1246.2,1246.1,1246.1
201812130823,1245.7,1245.8,1245.7,1245.8,1246.1,1246.2,1246.1,1246.2
201812130824,1245.8,1245.9,1245.8,1245.8,1246.2,1246.3,1246.2,1246.2
201812130825,1245.8,1245.9,1245.8,1245.9,1246.2,1246.3,1246.2,1246.3
201812130826,1245.9,1245.9,1245.9,1245.9,1246.3,1246.3,1246.3,1246.3
201812130827,1245.9,1245.9,1245.9,1245.9,1246.3,1246.3,1246.3,1246.3
201812130828,1245.9,1246,1245.9,1246,1246.3,1246.4,1246.3,1246.4
201812130829,1246,1246,1246,1246,1246.4,1246.4,1246.4,1246.4
201812130830,1246,1246,1245.9,1245.9,1246.4,1246.4,1246.3,1246.3
201812130831,1245.9,1245.9,1245.9,1245.9,1246.3,1246.3,1246.3,1246.3
201812130832,1245.9,1246,1245.9,1246,1246.3,1246.4,1246.3,1246.4
201812130833,1246,1246.1,1246,1246.1,1246.4,1246.5,1246.4,1246.5
201812130834,1246.1,1246.1,1246.1,1246.1,1246.5,1246.5,1246.5,1246.5
201812130835,1246.1,1246.1,1246.1,1246.1,1246.5,1246.5,1246.5,1246.5
201812130836,1246.1,1246.2,1246.1,1246.2,1246.5,1246.6,1246.5,1246.6
201812130837,1246.2,1246.3,1246.1,1246.3,1246.6,1246.7,1246.5,1246.7
201812130838,1246.3,1246.5,1246.2,1246.5,1246.7,1246.9,1246.6,1246.9
201812130839,1246.5,1246.5,1246.4,1246.4,1246.9,1246.9,1246.8,1246.8
201812130840,1246.4,1246.5,1246.4,1246.4,1246.8,1246.9,1246.8,1246.8
201812130841,1246.4,1246.5,1246.4,1246.5,1246.8,1246.9,1246.8,1246.9
201812130842,1246.5,1246.6,1246.5,1246.5,1246.9,1247,1246.9,1246.9
201812130843,1246.5,1246.5,1246.4,1246.4,1246.9,1246.9,1246.8,1246.8
201812130844,1246.4,1246.4,1246.3,1246.3,1246.8,1246.8,1246.7,1246.7
201812130845,1246.3,1246.3,1246.2,1246.2,1246.7,1246.7,1246.6,1246.6
201812130846,1246.2,1246.2,1246.1,1246.2,1246.6,1246.6,1246.5,1246.6
201812130847,1246.2,1246.2,1246,1246,1246.6,1246.6,1246.4,1246.4
201812130848,1246,1246.1,1246,1246.1,1246.4,1246.5,1246.4,1246.5
201812130849,1246.1,1246.1,1246.1,1246.1,1246.5,1246.5,1246.5,1246.5
201812130850,1246.1,1246.4,1246.1,1246.4,1246.5,1246.8,1246.5,1246.8
201812130851,1246.4,1246.4,1246.4,1246.4,1246.8,1246.8,1246.8,1246.8
201812130852,1246.4,1246.4,1246.3,1246.3,1246.8,1246.8,1246.7,1246.7
201812130853,1246.3,1246.3,1246.2,1246.2,1246.7,1246.7,1246.6,1246.6
201812130854,1246.2,1246.3,1246.1,1246.1,1246.6,1246.7,1246.5,1246.5
201812130855,1246.1,1246.1,1246,1246.1,1246.5,1246.5,1246.4,1246.5
201812130856,1246.1,1246.1,1246,1246,1246.5,1246.5,1246.4,1246.4
201812130857,1246,1246,1246,1246,1246.4,1246.4,1246.4,1246.4
201812130858,1246,1246,1246,1246,1246.4,1246.4,1246.4,1246.4
201812130859,1246,1246,1246,1246,1246.4,1246.4,1246.4,1246.4
201812130900,1246,1246,1245.8,1245.8,1246.4,1246.4,1246.2,1246.2
201812130901,1245.8,1245.8,1245.8,1245.8,1246.2,1246.2,1246.2,1246.2
201812130902,1245.8,1245.8,1245.7,1245.7,1246.2,1246.2,1246.1,1246.1
201812130903,1245.7,1245.7,1245.7,1245.7,1246.1,1246.1,1246.1,1246.1
201812130904,1245.7,1245.7,1245.7,1245.7,1246.1,1246.1,1246.1,1246.1
201812130905,1245.7,1245.8,1245.7,1245.8,1246.1,1246.2,1246.1,1246.2
201812130906,1245.8,1245.8,1245.6,1245.6,1246.2,1246.2,1246,1246
201812130907,1245.6,1245.6,1245.5,1245.5,1246,1246,1245.9,1245.9
201812130908,1245.5,1245.5,1245.5,1245.5,1245.9,1245.9,1245.9,1245.9
201812130909,1245.5,1245.6,1245.5,1245.5,1245.9,1246,1245.9,1245.9
201812130910,1245.5,1245.6,1245.5,1245.6,1245.9,1246,1245.9,1246
201812130911,1245.6,1245.6,1245.5,1245.5,1246,1246,1245.9,1245.9
201812130912,1245.5,1245.5,1245.5,1245.5,1245.9,1245.9,1245.9,1245.9
201812130913,1245.5,1245.5,1245.5,1245.5,1245.9,1245.9,1245.9,1245.9
201812130914,1245.5,1245.5,1245.5,1245.5,1245.9,1245.9,1245.9,1245.9
201812130915,1245.5,1245.6,1245.5,1245.6,1245.9,1246,1245.9,1246
201812130916,1245.6,1245.6,1245.6,1245.6,1246,1246,1246,1246
201812130917,1245.6,1245.6,1245.5,1245.5,1246,1246,1245.9,1245.9
201812130918,1245.5,1245.5,1245.4,1245.4,1245.9,1245.9,1245.8,1245.8
201812130919,1245.4,1245.4,1245.3,1245.3,1245.8,1245.8,1245.7,1245.7
201812130920,1245.3,1245.3,1245.3,1245.3,1245.7,1245.7,1245.7,1245.7
201812130921,1245.3,1245.4,1245.2,1245.4,1245.7,1245.8,1245.6,1245.8
201812130922,1245.4,1245.5,1245.2,1245.2,1245.8,1245.9,1245.6,1245.6
201812130923,1245.2,1245.4,1245.1,1245.3,1245.6,1245.8,1245.5,1245.7
201812130924,1245.3,1245.4,1245.2,1245.3,1245.7,1245.8,1245.6,1245.7
201812130925,1245.3,1245.4,1245.3,1245.4,1245.7,1245.8,1245.7,1245.8
201812130926,1245.4,1245.5,1245.3,1245.4,1245.8,1245.9,1245.7,1245.8
201812130927,1245.4,1245.4,1245.3,1245.3,1245.8,1245.8,1245.7,1245.7
201812130928,1245.3,1245.3,1245,1245.1,1245.7,1245.7,1245.4,1245.5
201812130929,1245.1,1245.2,1245,1245,1245.5,1245.6,1245.4,1245.4
201812130930,1245,1245,1245,1245,1245.4,1245.4,1245.4,1245.4
201812130931,1245,1245,1244.8,1244.8,1245.4,1245.4,1245.2,1245.2
201812130932,1244.8,1244.8,1244.8,1244.8,1245.2,1245.2,1245.2,1245.2
201812130933,1244.8,1244.9,1244.8,1244.9,1245.2,1245.3,1245.2,1245.3
201812130934,1244.9,1244.9,1244.9,1244.9,1245.3,1245.3,1245.3,1245.3
201812130935,1244.9,1245,1244.9,1245,1245.3,1245.4,1245.3,1245.4
201812130936,1245,1245.1,1245,1245,1245.4,1245.5,1245.4,1245.4
201812130937,1245,1245.2,1245,1245.2,1245.4,1245.6,1245.4,1245.6
201812130938,1245.2,1245.2,1245.1,1245.2,1245.6,1245.6,1245.5,1245.6
201812130939,1245.2,1245.2,1245.1,1245.2,1245.6,1245.6,1245.5,1245.6
201812130940,1245.2,1245.2,1245,1245,1245.6,1245.6,1245.4,1245.4
201812130941,1245,1245,1245,1245,1245.4,1245.4,1245.4,1245.4
201812130942,1245,1245.1,1245,1245.1,1245.4,1245.5,1245.4,1245.5
201812130943,1245.1,1245.1,1245.1,1245.1,1245.5,1245.5,1245.5,1245.5
201812130944,1245.1,1245.1,1245.1,1245.1,1245.5,1245.5,1245.5,1245.5
201812130945,1245.1,1245.1,1245,1245.1,1245.5,1245.5,1245.4,1245.5
201812130946,1245.1,1245.1,1244.9,1244.9,1245.5,1245.5,1245.3,1245.3
201812130947,1244.9,1245,1244.8,1244.9,1245.3,1245.4,1245.2,1245.3
201812130948,1244.9,1245.1,1244.9,1245.1,1245.3,1245.5,1245.3,1245.5
201812130949,1245.1,1245.1,1245.1,1245.1,1245.5,1245.5,1245.5,1245.5
