日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201905280700,1285.3,1285.5,1285.2,1285.4,1285.7,1285.9,1285.6,1285.8
201905280701,1285.4,1285.4,1285.1,1285.2,1285.8,1285.8,1285.5,1285.6
201905280702,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280703,1285.2,1285.3,1285.2,1285.2,1285.6,1285.7,1285.6,1285.6
201905280704,1285.2,1285.3,1285.2,1285.3,1285.6,1285.7,1285.6,1285.7
201905280705,1285.3,1285.4,1285.2,1285.3,1285.7,1285.8,1285.6,1285.7
201905280706,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280707,1285.3,1285.4,1285.3,1285.4,1285.7,1285.8,1285.7,1285.8
201905280708,1285.4,1285.4,1285.3,1285.4,1285.8,1285.8,1285.7,1285.8
201905280709,1285.4,1285.4,1285.3,1285.4,1285.8,1285.8,1285.7,1285.8
201905280710,1285.4,1285.4,1285.3,1285.3,1285.8,1285.8,1285.7,1285.7
201905280711,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280712,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280713,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280714,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280715,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280716,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280717,1285.3,1285.3,1285.3,1285.3,1285.7,1285.7,1285.7,1285.7
201905280718,1285.3,1285.3,1285.2,1285.2,1285.7,1285.7,1285.6,1285.6
201905280719,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280720,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280721,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280722,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280723,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280724,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280725,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280726,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280727,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280728,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280729,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280730,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280731,1285.2,1285.2,1285.1,1285.1,1285.6,1285.6,1285.5,1285.5
201905280732,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280733,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280734,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280735,1285.1,1285.2,1285.1,1285.2,1285.5,1285.6,1285.5,1285.6
201905280736,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280737,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280738,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280739,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280740,1285.1,1285.2,1285.1,1285.1,1285.5,1285.6,1285.5,1285.5
201905280741,1285.1,1285.2,1285.1,1285.2,1285.5,1285.6,1285.5,1285.6
201905280742,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280743,1285.2,1285.2,1285.2,1285.2,1285.6,1285.6,1285.6,1285.6
201905280744,1285.2,1285.3,1285.2,1285.3,1285.6,1285.7,1285.6,1285.7
201905280745,1285.3,1285.3,1285.2,1285.3,1285.7,1285.7,1285.6,1285.7
201905280746,1285.3,1285.3,1285.2,1285.2,1285.7,1285.7,1285.6,1285.6
201905280747,1285.2,1285.2,1285.1,1285.2,1285.6,1285.6,1285.5,1285.6
201905280748,1285.2,1285.2,1285.1,1285.1,1285.6,1285.6,1285.5,1285.5
201905280749,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280750,1285.1,1285.1,1285,1285,1285.5,1285.5,1285.4,1285.4
201905280751,1285,1285.1,1285,1285,1285.4,1285.5,1285.4,1285.4
201905280752,1285,1285.1,1285,1285.1,1285.4,1285.5,1285.4,1285.5
201905280753,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280754,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
201905280755,1285.1,1285.2,1285.1,1285.1,1285.5,1285.6,1285.5,1285.5
201905280756,1285.1,1285.1,1285.1,1285.1,1285.5,1285.5,1285.5,1285.5
