日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202005070700,1683.2,1685.3,1682.8,1684.5,1685.9,1688.3,1685.1,1687.2
202005070701,1684.7,1687.2,1684.4,1686.9,1687.4,1688.6,1687.4,1687.8
202005070702,1686.9,1687.3,1685.2,1687.1,1687.8,1688.2,1686.3,1688
202005070703,1687.1,1687.5,1685.3,1687.1,1688,1688.6,1686.5,1688
202005070704,1687.1,1687.6,1685.7,1686.8,1688,1688.5,1687,1687.7
202005070705,1686.8,1687,1686.1,1686.7,1687.7,1687.8,1687.1,1687.5
202005070706,1686.7,1686.9,1686.1,1686.6,1687.5,1687.7,1686.8,1687.3
202005070707,1686.6,1686.8,1685.7,1686.5,1687.3,1687.5,1686.8,1687.3
202005070708,1686.5,1686.5,1684.7,1685.3,1687.3,1687.3,1686.3,1686.5
202005070709,1685.3,1685.3,1683.6,1683.6,1686.5,1686.5,1685.6,1686.2
202005070710,1683.7,1684.4,1683.7,1684.1,1686.1,1686.2,1685.7,1685.7
202005070711,1684,1685.3,1684,1685.3,1685.7,1686.3,1685.7,1686.3
202005070712,1685.3,1685.6,1684.5,1685.6,1686.3,1687,1686.2,1686.8
202005070713,1685.5,1686.2,1684.9,1685.2,1686.7,1687.5,1686.6,1687.1
202005070714,1685.2,1687.2,1685.2,1686.5,1687.1,1688.2,1687,1687.6
202005070715,1686.5,1686.5,1685.9,1686.2,1687.6,1687.8,1687.5,1687.6
202005070716,1686.2,1686.4,1685.9,1686.3,1687.6,1687.6,1687.2,1687.4
202005070717,1686.3,1687.2,1686.3,1686.7,1687.4,1688.2,1687.3,1688
202005070718,1686.8,1686.8,1686,1686.5,1688,1688,1687.2,1687.5
202005070719,1686.5,1686.6,1686.4,1686.4,1687.5,1687.7,1687.4,1687.4
202005070720,1686.4,1687,1686.4,1687,1687.4,1688,1687.4,1688
202005070721,1687,1687,1686.5,1686.8,1688,1688,1687.6,1687.8
