日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201804130700,1334.9,1335.6,1334.9,1335.6,1335.3,1336,1335.3,1336
201804130701,1335.6,1335.7,1335.5,1335.6,1336,1336.1,1335.9,1336
201804130702,1335.6,1335.6,1335.4,1335.5,1336,1336,1335.8,1335.9
201804130703,1335.5,1335.6,1335.4,1335.5,1335.9,1336,1335.8,1335.9
201804130704,1335.5,1335.6,1335.4,1335.5,1335.9,1336,1335.8,1335.9
201804130705,1335.5,1335.5,1335.3,1335.4,1335.9,1335.9,1335.7,1335.8
201804130706,1335.4,1335.5,1335.3,1335.4,1335.8,1335.9,1335.7,1335.8
201804130707,1335.4,1335.5,1335.4,1335.4,1335.8,1335.9,1335.8,1335.8
201804130708,1335.4,1335.4,1335.3,1335.4,1335.8,1335.8,1335.7,1335.8
201804130709,1335.4,1335.5,1335.3,1335.4,1335.8,1335.9,1335.7,1335.8
201804130710,1335.4,1335.8,1335.4,1335.8,1335.8,1336.2,1335.8,1336.2
201804130711,1335.8,1335.8,1335.7,1335.8,1336.2,1336.2,1336.1,1336.2
201804130712,1335.8,1335.9,1335.8,1335.8,1336.2,1336.3,1336.2,1336.2
201804130713,1335.8,1335.8,1335.7,1335.8,1336.2,1336.2,1336.1,1336.2
201804130714,1335.8,1335.8,1335.7,1335.8,1336.2,1336.2,1336.1,1336.2
201804130715,1335.8,1335.9,1335.7,1335.7,1336.2,1336.3,1336.1,1336.1
201804130716,1335.7,1335.8,1335.7,1335.8,1336.1,1336.2,1336.1,1336.2
201804130717,1335.7,1335.9,1335.7,1335.8,1336.1,1336.3,1336.1,1336.2
201804130718,1335.8,1335.9,1335.8,1335.8,1336.2,1336.3,1336.2,1336.2
201804130719,1335.8,1336.2,1335.8,1336.2,1336.2,1336.6,1336.2,1336.6
201804130720,1336.2,1336.2,1336.1,1336.2,1336.6,1336.6,1336.5,1336.6
201804130721,1336.2,1336.2,1336.1,1336.2,1336.6,1336.6,1336.5,1336.6
201804130722,1336.2,1336.2,1336.2,1336.2,1336.6,1336.6,1336.6,1336.6
201804130723,1336.2,1336.2,1336.1,1336.2,1336.6,1336.6,1336.5,1336.6
201804130724,1336.2,1336.2,1336.2,1336.2,1336.6,1336.6,1336.6,1336.6
201804130725,1336.2,1336.3,1336.2,1336.3,1336.6,1336.7,1336.6,1336.7
201804130726,1336.3,1336.3,1336.2,1336.3,1336.7,1336.7,1336.6,1336.7
201804130727,1336.3,1336.3,1336.3,1336.3,1336.7,1336.7,1336.7,1336.7
201804130728,1336.3,1336.3,1336.3,1336.3,1336.7,1336.7,1336.7,1336.7
201804130729,1336.3,1336.3,1336.2,1336.2,1336.7,1336.7,1336.6,1336.6
201804130730,1336.2,1336.3,1336.2,1336.2,1336.6,1336.7,1336.6,1336.6
201804130731,1336.2,1336.3,1336.2,1336.3,1336.6,1336.7,1336.6,1336.7
201804130732,1336.3,1336.6,1336.3,1336.6,1336.7,1337,1336.7,1337
201804130733,1336.6,1336.6,1336.5,1336.6,1337,1337,1336.9,1337
201804130734,1336.6,1337.1,1336.5,1337.1,1337,1337.5,1336.9,1337.5
201804130735,1337.1,1337.3,1337.1,1337.1,1337.5,1337.7,1337.5,1337.5
201804130736,1337.1,1337.1,1337,1337.1,1337.5,1337.5,1337.4,1337.5
201804130737,1337.1,1337.4,1337.1,1337.4,1337.5,1337.8,1337.5,1337.8
201804130738,1337.4,1337.5,1337.4,1337.4,1337.8,1337.9,1337.8,1337.8
201804130739,1337.4,1337.6,1337.4,1337.5,1337.8,1338,1337.8,1337.9
201804130740,1337.5,1337.5,1337.2,1337.3,1337.9,1337.9,1337.6,1337.7
201804130741,1337.3,1337.4,1337.2,1337.4,1337.7,1337.8,1337.6,1337.8
201804130742,1337.4,1337.6,1337.3,1337.6,1337.8,1338,1337.7,1338
201804130743,1337.6,1337.7,1337.5,1337.6,1338,1338.1,1337.9,1338
201804130744,1337.6,1337.7,1337.6,1337.6,1338,1338.1,1338,1338
