日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201808240700,1185.3,1185.9,1185.2,1185.6,1185.7,1186.3,1185.6,1186
201808240701,1185.6,1185.6,1185.1,1185.6,1186,1186,1185.5,1186
201808240702,1185.6,1185.6,1185.4,1185.5,1186,1186,1185.8,1185.9
201808240703,1185.5,1185.5,1185.3,1185.3,1185.9,1185.9,1185.7,1185.7
201808240704,1185.3,1185.3,1185.2,1185.2,1185.7,1185.7,1185.6,1185.6
201808240705,1185.2,1185.3,1185.2,1185.3,1185.6,1185.7,1185.6,1185.7
201808240706,1185.3,1185.5,1185.2,1185.5,1185.7,1185.9,1185.6,1185.9
201808240707,1185.5,1185.5,1185.3,1185.4,1185.9,1185.9,1185.7,1185.8
201808240708,1185.4,1185.4,1185.3,1185.4,1185.8,1185.8,1185.7,1185.8
201808240709,1185.4,1185.4,1185.4,1185.4,1185.8,1185.8,1185.8,1185.8
201808240710,1185.4,1185.4,1185.4,1185.4,1185.8,1185.8,1185.8,1185.8
201808240711,1185.4,1185.5,1185.4,1185.4,1185.8,1185.9,1185.8,1185.8
201808240712,1185.4,1185.4,1185.3,1185.3,1185.8,1185.8,1185.7,1185.7
201808240713,1185.3,1185.3,1185,1185,1185.7,1185.7,1185.4,1185.4
201808240714,1185,1185,1184.9,1185,1185.4,1185.4,1185.3,1185.4
201808240715,1185,1185,1185,1185,1185.4,1185.4,1185.4,1185.4
201808240716,1185,1185.1,1184.9,1185.1,1185.4,1185.5,1185.3,1185.5
201808240717,1185.1,1185.2,1185,1185.1,1185.5,1185.6,1185.4,1185.5
201808240718,1185.1,1185.1,1185.1,1185.1,1185.5,1185.5,1185.5,1185.5
201808240719,1185.1,1185.1,1185.1,1185.1,1185.5,1185.5,1185.5,1185.5
201808240720,1185.1,1185.1,1184.9,1185,1185.5,1185.5,1185.3,1185.4
201808240721,1185,1185.1,1184.9,1185.1,1185.4,1185.5,1185.3,1185.5
201808240722,1185.1,1185.1,1185,1185.1,1185.5,1185.5,1185.4,1185.5
201808240723,1185.1,1185.1,1185.1,1185.1,1185.5,1185.5,1185.5,1185.5
201808240724,1185.1,1185.2,1185.1,1185.2,1185.5,1185.6,1185.5,1185.6
201808240725,1185.2,1185.2,1185.1,1185.1,1185.6,1185.6,1185.5,1185.5
201808240726,1185.1,1185.2,1185.1,1185.2,1185.5,1185.6,1185.5,1185.6
201808240727,1185.2,1185.2,1185.2,1185.2,1185.6,1185.6,1185.6,1185.6
201808240728,1185.2,1185.2,1185.1,1185.1,1185.6,1185.6,1185.5,1185.5
201808240729,1185.1,1185.2,1185.1,1185.2,1185.5,1185.6,1185.5,1185.6
201808240730,1185.2,1185.3,1185.1,1185.2,1185.6,1185.7,1185.5,1185.6
201808240731,1185.2,1185.3,1185.2,1185.3,1185.6,1185.7,1185.6,1185.7
201808240732,1185.3,1185.3,1185.1,1185.2,1185.7,1185.7,1185.5,1185.6
201808240733,1185.2,1185.3,1185.2,1185.3,1185.6,1185.7,1185.6,1185.7
201808240734,1185.3,1185.4,1185.3,1185.3,1185.7,1185.8,1185.7,1185.7
201808240735,1185.3,1185.4,1185.3,1185.4,1185.7,1185.8,1185.7,1185.8
201808240736,1185.4,1185.5,1185.3,1185.4,1185.8,1185.9,1185.7,1185.8
201808240737,1185.4,1185.5,1185.4,1185.5,1185.8,1185.9,1185.8,1185.9
201808240738,1185.5,1185.5,1185.5,1185.5,1185.9,1185.9,1185.9,1185.9
201808240739,1185.5,1185.5,1185.4,1185.5,1185.9,1185.9,1185.8,1185.9
201808240740,1185.5,1185.7,1185.5,1185.5,1185.9,1186.1,1185.9,1185.9
201808240741,1185.5,1185.6,1185.5,1185.5,1185.9,1186,1185.9,1185.9
201808240742,1185.5,1185.5,1185.4,1185.4,1185.9,1185.9,1185.8,1185.8
201808240743,1185.4,1185.4,1185.3,1185.4,1185.8,1185.8,1185.7,1185.8
201808240744,1185.4,1185.4,1185.4,1185.4,1185.8,1185.8,1185.8,1185.8
201808240745,1185.4,1185.6,1185.4,1185.5,1185.8,1186,1185.8,1185.9
201808240746,1185.5,1185.5,1185.4,1185.4,1185.9,1185.9,1185.8,1185.8
201808240747,1185.4,1185.4,1185.3,1185.3,1185.8,1185.8,1185.7,1185.7
201808240748,1185.3,1185.3,1185.2,1185.2,1185.7,1185.7,1185.6,1185.6
201808240749,1185.2,1185.2,1185.2,1185.2,1185.6,1185.6,1185.6,1185.6
201808240750,1185.2,1185.2,1185.1,1185.1,1185.6,1185.6,1185.5,1185.5
201808240751,1185.1,1185.1,1185,1185,1185.5,1185.5,1185.4,1185.4
201808240752,1185,1185.1,1185,1185.1,1185.4,1185.5,1185.4,1185.5
201808240753,1185.1,1185.2,1185.1,1185.2,1185.5,1185.6,1185.5,1185.6
201808240754,1185.2,1185.2,1185.2,1185.2,1185.6,1185.6,1185.6,1185.6
201808240755,1185.2,1185.2,1185.2,1185.2,1185.6,1185.6,1185.6,1185.6
201808240756,1185.2,1185.2,1185.1,1185.1,1185.6,1185.6,1185.5,1185.5
201808240757,1185.1,1185.1,1185,1185,1185.5,1185.5,1185.4,1185.4
201808240758,1185,1185.1,1185,1185,1185.4,1185.5,1185.4,1185.4
201808240759,1185,1185.2,1185,1185.2,1185.4,1185.6,1185.4,1185.6
201808240800,1185.2,1185.2,1185.2,1185.2,1185.6,1185.6,1185.6,1185.6
201808240801,1185.2,1185.2,1185,1185,1185.6,1185.6,1185.4,1185.4
201808240802,1185,1185,1185,1185,1185.4,1185.4,1185.4,1185.4
201808240803,1185,1185.1,1184.9,1185.1,1185.4,1185.5,1185.3,1185.5
201808240804,1185.1,1185.2,1185.1,1185.2,1185.5,1185.6,1185.5,1185.6
201808240805,1185.1,1185.1,1185.1,1185.1,1185.5,1185.5,1185.5,1185.5
201808240806,1185.1,1185.1,1185.1,1185.1,1185.5,1185.5,1185.5,1185.5
201808240807,1185.1,1185.1,1185,1185.1,1185.5,1185.5,1185.4,1185.5
201808240808,1185.1,1185.3,1185.1,1185.3,1185.5,1185.7,1185.5,1185.7
201808240809,1185.3,1185.3,1185.1,1185.1,1185.7,1185.7,1185.5,1185.5
201808240810,1185.1,1185.2,1185.1,1185.2,1185.5,1185.6,1185.5,1185.6
201808240811,1185.2,1185.3,1185.2,1185.3,1185.6,1185.7,1185.6,1185.7
201808240812,1185.3,1185.3,1185.3,1185.3,1185.7,1185.7,1185.7,1185.7
201808240813,1185.3,1185.4,1185.3,1185.4,1185.7,1185.8,1185.7,1185.8
201808240814,1185.4,1185.5,1185.4,1185.5,1185.8,1185.9,1185.8,1185.9
201808240815,1185.5,1185.5,1185.3,1185.3,1185.9,1185.9,1185.7,1185.7
201808240816,1185.3,1185.4,1185.1,1185.2,1185.7,1185.8,1185.5,1185.6
201808240817,1185.2,1185.2,1184.9,1184.9,1185.6,1185.6,1185.3,1185.3
201808240818,1184.9,1185,1184.9,1185,1185.3,1185.4,1185.3,1185.4
201808240819,1185,1185.1,1185,1185.1,1185.4,1185.5,1185.4,1185.5
201808240820,1185.1,1185.1,1185.1,1185.1,1185.5,1185.5,1185.5,1185.5
201808240821,1185.1,1185.2,1185.1,1185.1,1185.5,1185.6,1185.5,1185.5
