日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202206140700,1819.8,1820.4,1818.9,1820.3,1820.9,1822,1820.1,1821
202206140701,1820.3,1820.6,1819.2,1819.2,1821,1821.1,1819.9,1820
202206140702,1819.2,1819.2,1809.2,1812.2,1820,1820,1811.3,1812.8
202206140703,1811.7,1813.6,1811.7,1813.6,1812.3,1814.3,1812.3,1814
202206140704,1813.6,1815.8,1813.6,1815.1,1814,1816.4,1814,1815.7
202206140705,1815.1,1815.7,1815,1815.7,1815.7,1816.2,1815.6,1816.2
202206140706,1815.7,1815.7,1814.3,1814.6,1816.2,1816.6,1815.1,1815.2
202206140707,1814.6,1815.6,1814,1815.6,1815.2,1816.2,1814.7,1816.2
202206140708,1815.6,1815.8,1815.6,1815.7,1816.2,1816.3,1816.1,1816.2
202206140709,1815.7,1816,1815.6,1816,1816.2,1816.5,1816.1,1816.5
202206140710,1816,1816.5,1815.9,1816.4,1816.5,1816.9,1816.5,1816.8
202206140711,1816.4,1816.5,1816.1,1816.1,1816.8,1817.1,1816.8,1816.8
202206140712,1816.1,1816.1,1815.5,1815.5,1816.7,1816.8,1816.2,1816.2
202206140713,1815.5,1815.8,1815.4,1815.8,1816.2,1816.4,1816,1816.4
202206140714,1815.8,1815.9,1815.7,1815.9,1816.4,1816.6,1816.2,1816.6
202206140715,1815.9,1816.8,1815.9,1816.7,1816.6,1817.2,1816.5,1817.1
202206140716,1816.7,1816.7,1816,1816.4,1817.1,1817.1,1816.4,1816.8
202206140717,1816.4,1816.7,1816.3,1816.5,1816.8,1817.1,1816.7,1816.9
202206140718,1816.5,1816.7,1816.3,1816.7,1816.9,1817.2,1816.7,1817.2
202206140719,1816.7,1817,1816.6,1816.9,1817.2,1817.4,1817,1817.3
202206140720,1816.9,1817.1,1816.9,1817,1817.3,1817.5,1817.3,1817.4
202206140721,1817,1817,1816.9,1816.9,1817.4,1817.4,1817.3,1817.3
202206140722,1816.9,1817.2,1816.9,1817.1,1817.3,1817.6,1817.3,1817.5
202206140723,1817.1,1817.1,1816.7,1816.7,1817.5,1817.5,1817.1,1817.1
202206140724,1816.7,1816.9,1816.7,1816.9,1817.1,1817.3,1817.1,1817.3
202206140725,1816.9,1817.3,1816.9,1817.3,1817.3,1817.7,1817.3,1817.7
202206140726,1817.3,1817.5,1817.1,1817.5,1817.7,1817.9,1817.5,1817.9
202206140727,1817.5,1818,1817.5,1818,1817.9,1818.4,1817.9,1818.4
202206140728,1817.9,1818,1817.8,1817.9,1818.3,1818.4,1818.2,1818.3
202206140729,1817.9,1818.1,1817.9,1818.1,1818.3,1818.5,1818.3,1818.5
202206140730,1818.1,1819.3,1818.1,1818.9,1818.5,1819.7,1818.5,1819.3
202206140731,1818.9,1819.3,1818.8,1819.3,1819.3,1819.7,1819.2,1819.7
202206140732,1819.3,1819.4,1818.8,1818.9,1819.7,1819.8,1819.2,1819.3
202206140733,1818.9,1819.4,1818.9,1819.4,1819.3,1819.8,1819.3,1819.8
202206140734,1819.4,1820.2,1819.4,1820.1,1819.8,1820.6,1819.8,1820.5
202206140735,1820.1,1820.2,1820,1820,1820.5,1820.6,1820.4,1820.4
202206140736,1820,1820.3,1820,1820.2,1820.4,1820.7,1820.4,1820.6
202206140737,1820.2,1820.3,1820.1,1820.2,1820.6,1820.7,1820.5,1820.6
202206140738,1820.2,1820.3,1820,1820.2,1820.6,1820.7,1820.4,1820.6
202206140739,1820.2,1820.2,1820.1,1820.2,1820.6,1820.6,1820.5,1820.6
202206140740,1820.2,1820.2,1819.9,1820.2,1820.6,1820.6,1820.3,1820.6
202206140741,1820.2,1820.2,1820.1,1820.1,1820.6,1820.6,1820.5,1820.5
202206140742,1820.1,1820.3,1820.1,1820.2,1820.5,1820.7,1820.5,1820.6
202206140743,1820.2,1820.6,1820.2,1820.5,1820.6,1821,1820.6,1820.9
202206140744,1820.5,1820.7,1820.5,1820.7,1820.9,1821.1,1820.9,1821.1
202206140745,1820.7,1820.7,1820.4,1820.5,1821.1,1821.1,1820.8,1820.9
202206140746,1820.5,1820.9,1820.4,1820.9,1820.9,1821.3,1820.8,1821.3
202206140747,1820.9,1820.9,1820.4,1820.9,1821.3,1821.3,1820.8,1821.3
202206140748,1820.9,1820.9,1820.4,1820.4,1821.3,1821.3,1820.8,1820.8
202206140749,1820.4,1820.6,1820.4,1820.5,1820.8,1821,1820.8,1820.9
202206140750,1820.5,1820.8,1820.3,1820.7,1820.9,1821.2,1820.7,1821.1
202206140751,1820.7,1820.8,1820.7,1820.8,1821.1,1821.2,1821.1,1821.2
202206140752,1820.8,1821,1820.8,1821,1821.2,1821.4,1821.2,1821.4
202206140753,1821,1821.2,1820.8,1821,1821.4,1821.6,1821.2,1821.4
202206140754,1821,1821.1,1820.9,1821,1821.4,1821.5,1821.3,1821.4
202206140755,1821,1821.3,1821,1821.2,1821.4,1821.7,1821.4,1821.6
202206140756,1821.2,1821.5,1821.1,1821.4,1821.6,1821.9,1821.5,1821.8
202206140757,1821.4,1821.4,1820.8,1820.8,1821.8,1821.8,1821.2,1821.2
202206140758,1820.9,1821,1820.6,1820.8,1821.3,1821.4,1821,1821.2
202206140759,1820.8,1821.2,1820.8,1821.1,1821.2,1821.6,1821.2,1821.5
202206140800,1821.1,1822.7,1821,1821.6,1821.5,1823.1,1821.4,1822
202206140801,1821.6,1821.8,1820.7,1820.7,1822,1822.2,1821.1,1821.1
202206140802,1820.7,1820.9,1820.4,1820.8,1821.1,1821.3,1820.8,1821.2
202206140803,1820.8,1820.8,1820.5,1820.5,1821.2,1821.2,1820.9,1820.9
202206140804,1820.5,1821.4,1820.5,1821.2,1820.9,1821.8,1820.9,1821.6
202206140805,1821.2,1821.4,1821,1821.2,1821.6,1821.8,1821.4,1821.6
202206140806,1821.2,1821.2,1820.7,1821,1821.6,1821.6,1821.1,1821.4
202206140807,1821.1,1821.5,1820.7,1820.8,1821.5,1821.9,1821.1,1821.2
202206140808,1820.8,1821.3,1820.6,1821.3,1821.2,1821.7,1821,1821.7
202206140809,1821.3,1821.5,1821.3,1821.5,1821.7,1821.9,1821.7,1821.9
202206140810,1821.4,1821.5,1821.2,1821.2,1821.8,1821.9,1821.6,1821.6
202206140811,1821.1,1821.3,1821,1821,1821.5,1821.7,1821.4,1821.4
202206140812,1821,1821,1821,1821,1821.4,1821.4,1821.4,1821.4
202206140813,1821,1821,1820.7,1820.7,1821.4,1821.4,1821.1,1821.1
202206140814,1820.9,1820.9,1820.6,1820.7,1821.3,1821.3,1821,1821.1
202206140815,1820.8,1820.8,1820.6,1820.8,1821.2,1821.2,1821,1821.2
202206140816,1820.8,1820.8,1820.3,1820.8,1821.2,1821.2,1820.7,1821.2
202206140817,1820.7,1821,1820.7,1820.9,1821.1,1821.4,1821.1,1821.3
202206140818,1820.9,1821,1820.8,1820.9,1821.3,1821.4,1821.2,1821.3
202206140819,1820.9,1821.4,1820.9,1821.4,1821.3,1821.8,1821.3,1821.8
202206140820,1821.5,1821.7,1821.2,1821.6,1821.9,1822.1,1821.6,1822
202206140821,1821.6,1821.8,1821.6,1821.7,1822,1822.2,1822,1822.1
202206140822,1821.7,1821.7,1821.4,1821.5,1822.1,1822.1,1821.8,1821.9
202206140823,1821.5,1821.6,1821.3,1821.4,1821.9,1822,1821.7,1821.8
202206140824,1821.4,1821.6,1821.4,1821.4,1821.8,1822,1821.8,1821.8
202206140825,1821.4,1821.5,1821,1821,1821.8,1821.9,1821.4,1821.4
202206140826,1821,1821.1,1820.6,1820.6,1821.4,1821.5,1821,1821
202206140827,1820.6,1820.9,1820.6,1820.9,1821,1821.3,1821,1821.3
202206140828,1820.9,1820.9,1820.8,1820.8,1821.3,1821.3,1821.2,1821.2
202206140829,1820.8,1820.9,1820.7,1820.9,1821.2,1821.3,1821.1,1821.3
202206140830,1820.8,1821,1820.7,1820.9,1821.2,1821.4,1821.1,1821.3
202206140831,1820.8,1820.8,1820.7,1820.7,1821.2,1821.2,1821.1,1821.1
202206140832,1820.8,1820.8,1820.6,1820.8,1821.2,1821.2,1821,1821.2
202206140833,1820.8,1821,1820.7,1820.9,1821.2,1821.4,1821.1,1821.3
202206140834,1820.9,1821,1820.7,1820.9,1821.3,1821.4,1821.1,1821.3
202206140835,1820.9,1821,1820.7,1820.8,1821.3,1821.4,1821.1,1821.2
202206140836,1820.8,1820.8,1820.4,1820.6,1821.2,1821.2,1820.8,1821
202206140837,1820.6,1820.6,1820.4,1820.6,1821,1821,1820.8,1821
202206140838,1820.6,1820.9,1820.2,1820.5,1821,1821.3,1820.6,1820.9
202206140839,1820.5,1820.6,1819.7,1819.7,1820.9,1821,1820.1,1820.1
202206140840,1819.7,1819.8,1819,1819,1820.1,1820.2,1819.4,1819.4
202206140841,1819,1819.1,1818.8,1819,1819.4,1819.5,1819.2,1819.4
202206140842,1819,1819,1818.7,1818.8,1819.4,1819.4,1819.1,1819.2
202206140843,1818.8,1819.3,1818.7,1819.1,1819.2,1819.7,1819.1,1819.5
202206140844,1819.1,1819.1,1818,1818,1819.5,1819.5,1818.4,1818.4
202206140845,1818,1818.4,1817.7,1818.4,1818.4,1818.8,1818.1,1818.8
202206140846,1818.4,1818.9,1818.4,1818.8,1818.8,1819.3,1818.8,1819.2
202206140847,1818.8,1818.9,1818.6,1818.6,1819.2,1819.3,1819,1819
202206140848,1818.6,1819.1,1818.5,1819.1,1819,1819.5,1818.9,1819.5
202206140849,1819.1,1819.8,1819.1,1819.7,1819.5,1820.2,1819.5,1820.1
202206140850,1819.7,1819.9,1819.2,1819.9,1820.1,1820.3,1819.6,1820.3
202206140851,1819.9,1820.1,1819.8,1820,1820.3,1820.5,1820.2,1820.4
202206140852,1820,1820.1,1819.8,1820,1820.4,1820.5,1820.2,1820.4
202206140853,1820,1820.2,1819.8,1820,1820.4,1820.6,1820.2,1820.4
202206140854,1820,1820.2,1819.9,1820.1,1820.4,1820.6,1820.3,1820.5
202206140855,1820.1,1820.2,1819.9,1820.1,1820.5,1820.6,1820.3,1820.5
202206140856,1820.1,1820.2,1820,1820,1820.5,1820.6,1820.4,1820.4
