日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201910300700,1487.9,1487.9,1487.7,1487.8,1488.3,1488.3,1488.1,1488.2
201910300701,1487.8,1487.9,1487.8,1487.9,1488.2,1488.3,1488.2,1488.3
201910300702,1487.9,1487.9,1487.8,1487.8,1488.3,1488.3,1488.2,1488.2
201910300703,1487.9,1488,1487.9,1487.9,1488.3,1488.4,1488.3,1488.3
201910300704,1487.9,1487.9,1487.9,1487.9,1488.3,1488.3,1488.3,1488.3
201910300705,1487.9,1487.9,1487.8,1487.8,1488.3,1488.3,1488.2,1488.2
201910300706,1487.8,1487.8,1487.4,1487.6,1488.2,1488.2,1487.8,1488
201910300707,1487.6,1487.6,1487.4,1487.4,1488,1488,1487.8,1487.8
201910300708,1487.4,1487.4,1487.4,1487.4,1487.8,1487.8,1487.8,1487.8
201910300709,1487.4,1487.5,1487.4,1487.5,1487.8,1487.9,1487.8,1487.9
201910300710,1487.5,1487.6,1487.5,1487.6,1487.9,1488,1487.9,1488
201910300711,1487.6,1487.8,1487.6,1487.8,1488,1488.2,1488,1488.2
201910300712,1487.8,1487.9,1487.8,1487.9,1488.2,1488.3,1488.2,1488.3
201910300713,1487.9,1487.9,1487.9,1487.9,1488.3,1488.3,1488.3,1488.3
201910300714,1487.9,1488,1487.8,1487.9,1488.3,1488.4,1488.2,1488.3
201910300715,1487.9,1487.9,1487.9,1487.9,1488.3,1488.3,1488.3,1488.3
201910300716,1487.9,1488,1487.9,1488,1488.3,1488.4,1488.3,1488.4
201910300717,1488,1488,1488,1488,1488.4,1488.4,1488.4,1488.4
201910300718,1488,1488,1487.9,1488,1488.4,1488.4,1488.3,1488.4
201910300719,1488,1488,1487.7,1487.7,1488.4,1488.4,1488.1,1488.1
201910300720,1487.7,1487.8,1487.7,1487.8,1488.1,1488.2,1488.1,1488.2
201910300721,1487.8,1487.8,1487.7,1487.7,1488.2,1488.2,1488.1,1488.1
201910300722,1487.7,1487.8,1487.7,1487.8,1488.1,1488.2,1488.1,1488.2
201910300723,1487.8,1487.8,1487.8,1487.8,1488.2,1488.2,1488.2,1488.2
201910300724,1487.8,1488,1487.8,1487.8,1488.2,1488.4,1488.2,1488.2
201910300725,1487.9,1487.9,1487.8,1487.9,1488.3,1488.3,1488.2,1488.3
201910300726,1487.9,1487.9,1487.7,1487.7,1488.3,1488.3,1488.1,1488.1
201910300727,1487.7,1487.7,1487.5,1487.5,1488.1,1488.1,1487.9,1487.9
201910300728,1487.5,1487.6,1487.5,1487.5,1487.9,1488,1487.9,1487.9
201910300729,1487.5,1487.5,1487.5,1487.5,1487.9,1487.9,1487.9,1487.9
201910300730,1487.5,1487.5,1487.4,1487.5,1487.9,1487.9,1487.8,1487.9
201910300731,1487.5,1487.5,1487.4,1487.4,1487.9,1487.9,1487.8,1487.8
201910300732,1487.4,1487.5,1487.4,1487.5,1487.8,1487.9,1487.8,1487.9
201910300733,1487.5,1487.5,1487.4,1487.5,1487.9,1487.9,1487.8,1487.9
201910300734,1487.5,1487.5,1487.4,1487.4,1487.9,1487.9,1487.8,1487.8
201910300735,1487.4,1487.4,1487,1487,1487.8,1487.8,1487.4,1487.4
201910300736,1487,1487.1,1487,1487,1487.4,1487.5,1487.4,1487.4
201910300737,1487,1487.2,1487,1487.1,1487.4,1487.6,1487.4,1487.5
201910300738,1487.1,1487.1,1487,1487,1487.5,1487.5,1487.4,1487.4
201910300739,1487,1487,1487,1487,1487.4,1487.4,1487.4,1487.4
201910300740,1487,1487.1,1487,1487.1,1487.4,1487.5,1487.4,1487.5
201910300741,1487.1,1487.2,1487.1,1487.2,1487.5,1487.6,1487.5,1487.6
201910300742,1487.2,1487.2,1487.1,1487.1,1487.6,1487.6,1487.5,1487.5
201910300743,1487.1,1487.1,1487.1,1487.1,1487.5,1487.5,1487.5,1487.5
201910300744,1487.1,1487.4,1487.1,1487.4,1487.5,1487.8,1487.5,1487.8
201910300745,1487.4,1487.4,1487.4,1487.4,1487.8,1487.8,1487.8,1487.8
201910300746,1487.4,1487.4,1487.4,1487.4,1487.8,1487.8,1487.8,1487.8
201910300747,1487.4,1487.4,1487.2,1487.2,1487.8,1487.8,1487.6,1487.6
201910300748,1487.2,1487.2,1487.2,1487.2,1487.6,1487.6,1487.6,1487.6
201910300749,1487.2,1487.2,1487.2,1487.2,1487.6,1487.6,1487.6,1487.6
201910300750,1487.2,1487.3,1487.2,1487.3,1487.6,1487.7,1487.6,1487.7
201910300751,1487.3,1487.3,1487.2,1487.3,1487.7,1487.7,1487.6,1487.7
201910300752,1487.3,1487.3,1487.3,1487.3,1487.7,1487.7,1487.7,1487.7
201910300753,1487.3,1487.3,1487.3,1487.3,1487.7,1487.7,1487.7,1487.7
201910300754,1487.3,1487.3,1487.3,1487.3,1487.7,1487.7,1487.7,1487.7
201910300755,1487.3,1487.3,1487.1,1487.2,1487.7,1487.7,1487.5,1487.6
201910300756,1487.2,1487.2,1487,1487,1487.6,1487.6,1487.4,1487.4
201910300757,1487,1487.2,1487,1487,1487.4,1487.6,1487.4,1487.4
201910300758,1487,1487.1,1486.9,1487.1,1487.4,1487.5,1487.3,1487.5
201910300759,1487.1,1487.1,1487,1487.1,1487.5,1487.5,1487.4,1487.5
201910300800,1487.1,1487.3,1487.1,1487.2,1487.5,1487.7,1487.5,1487.6
201910300801,1487.2,1487.2,1487.1,1487.1,1487.6,1487.6,1487.5,1487.5
201910300802,1487.1,1487.3,1487,1487.3,1487.5,1487.7,1487.4,1487.7
201910300803,1487.2,1487.3,1487.2,1487.3,1487.6,1487.7,1487.6,1487.7
201910300804,1487.3,1487.3,1487.2,1487.3,1487.7,1487.7,1487.6,1487.7
201910300805,1487.3,1487.6,1487.3,1487.6,1487.7,1488,1487.7,1488
201910300806,1487.6,1487.6,1487.5,1487.5,1488,1488,1487.9,1487.9
201910300807,1487.5,1487.5,1487.4,1487.4,1487.9,1487.9,1487.8,1487.8
201910300808,1487.4,1487.4,1487.2,1487.3,1487.8,1487.8,1487.6,1487.7
201910300809,1487.3,1487.5,1487.3,1487.5,1487.7,1487.9,1487.7,1487.9
201910300810,1487.5,1487.5,1487.3,1487.3,1487.9,1487.9,1487.7,1487.7
201910300811,1487.3,1487.3,1487.1,1487.3,1487.7,1487.7,1487.5,1487.7
201910300812,1487.3,1487.3,1487.2,1487.2,1487.7,1487.7,1487.6,1487.6
201910300813,1487.2,1487.2,1487.1,1487.2,1487.6,1487.6,1487.5,1487.6
201910300814,1487.2,1487.3,1487.1,1487.3,1487.6,1487.7,1487.5,1487.7
201910300815,1487.3,1487.5,1487.2,1487.5,1487.7,1487.9,1487.6,1487.9
201910300816,1487.5,1487.6,1487.5,1487.5,1487.9,1488,1487.9,1487.9
201910300817,1487.5,1487.7,1487.5,1487.6,1487.9,1488.1,1487.9,1488
201910300818,1487.6,1487.6,1487.5,1487.5,1488,1488,1487.9,1487.9
201910300819,1487.5,1487.5,1487.3,1487.3,1487.9,1487.9,1487.7,1487.7
201910300820,1487.3,1487.4,1487.3,1487.4,1487.7,1487.8,1487.7,1487.8
201910300821,1487.4,1487.4,1487.4,1487.4,1487.8,1487.8,1487.8,1487.8
201910300822,1487.4,1487.4,1487.3,1487.4,1487.8,1487.8,1487.7,1487.8
201910300823,1487.4,1487.4,1487.3,1487.3,1487.8,1487.8,1487.7,1487.7
201910300824,1487.3,1487.4,1487.3,1487.4,1487.7,1487.8,1487.7,1487.8
201910300825,1487.4,1487.4,1487.3,1487.3,1487.8,1487.8,1487.7,1487.7
201910300826,1487.3,1487.4,1487.3,1487.3,1487.7,1487.8,1487.7,1487.7
201910300827,1487.3,1487.3,1487.2,1487.3,1487.7,1487.7,1487.6,1487.7
201910300828,1487.3,1487.3,1487.2,1487.2,1487.7,1487.7,1487.6,1487.6
201910300829,1487.2,1487.4,1487.2,1487.4,1487.6,1487.8,1487.6,1487.8
201910300830,1487.4,1487.4,1487.4,1487.4,1487.8,1487.8,1487.8,1487.8
201910300831,1487.4,1487.4,1487.4,1487.4,1487.8,1487.8,1487.8,1487.8
201910300832,1487.4,1487.5,1487.4,1487.4,1487.8,1487.9,1487.8,1487.8
201910300833,1487.4,1487.5,1487.4,1487.5,1487.8,1487.9,1487.8,1487.9
201910300834,1487.5,1487.5,1487.5,1487.5,1487.9,1487.9,1487.9,1487.9
201910300835,1487.5,1487.5,1487.5,1487.5,1487.9,1487.9,1487.9,1487.9
201910300836,1487.5,1487.5,1487.5,1487.5,1487.9,1487.9,1487.9,1487.9
201910300837,1487.5,1487.5,1487.4,1487.4,1487.9,1487.9,1487.8,1487.8
201910300838,1487.4,1487.4,1487.3,1487.3,1487.8,1487.8,1487.7,1487.7
201910300839,1487.3,1487.6,1487.3,1487.6,1487.7,1488,1487.7,1488
201910300840,1487.6,1487.6,1487.6,1487.6,1488,1488,1488,1488
201910300841,1487.6,1487.6,1487.6,1487.6,1488,1488,1488,1488
201910300842,1487.6,1487.6,1487.6,1487.6,1488,1488,1488,1488
201910300843,1487.6,1487.6,1487.5,1487.6,1488,1488,1487.9,1488
201910300844,1487.6,1487.7,1487.5,1487.7,1488,1488.1,1487.9,1488.1
201910300845,1487.7,1487.8,1487.6,1487.7,1488.1,1488.2,1488,1488.1
201910300846,1487.7,1487.8,1487.6,1487.6,1488.1,1488.2,1488,1488
201910300847,1487.6,1487.7,1487.6,1487.6,1488,1488.1,1488,1488
201910300848,1487.6,1488,1487.6,1487.9,1488,1488.4,1488,1488.3
201910300849,1487.9,1487.9,1487.8,1487.8,1488.3,1488.3,1488.2,1488.2
201910300850,1487.8,1487.9,1487.8,1487.8,1488.2,1488.3,1488.2,1488.2
201910300851,1487.8,1487.8,1487.8,1487.8,1488.2,1488.2,1488.2,1488.2
201910300852,1487.8,1487.8,1487.6,1487.6,1488.2,1488.2,1488,1488
201910300853,1487.6,1487.6,1487.4,1487.4,1488,1488,1487.8,1487.8
201910300854,1487.4,1487.5,1487.4,1487.5,1487.8,1487.9,1487.8,1487.9
201910300855,1487.5,1487.5,1487.3,1487.3,1487.9,1487.9,1487.7,1487.7
201910300856,1487.3,1487.3,1487.1,1487.2,1487.7,1487.7,1487.5,1487.6
201910300857,1487.2,1487.3,1487.2,1487.3,1487.6,1487.7,1487.6,1487.7
201910300858,1487.2,1487.2,1486.9,1487.1,1487.6,1487.6,1487.3,1487.5
201910300859,1487.1,1487.2,1487,1487.2,1487.5,1487.6,1487.4,1487.6
201910300900,1487.2,1487.2,1486.9,1487.2,1487.6,1487.6,1487.3,1487.6
201910300901,1487.2,1487.2,1487.1,1487.1,1487.6,1487.6,1487.5,1487.5
201910300902,1487.1,1487.1,1487,1487,1487.5,1487.5,1487.4,1487.4
201910300903,1487,1487.3,1487,1487.2,1487.4,1487.7,1487.4,1487.6
