日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201807200700,1224.2,1224.2,1223,1223.7,1224.7,1224.7,1223.4,1224.1
201807200701,1223.7,1224,1223.7,1223.9,1224.1,1224.4,1224.1,1224.3
201807200702,1223.9,1223.9,1223.6,1223.6,1224.3,1224.3,1224,1224
201807200703,1223.6,1223.6,1223.4,1223.6,1224,1224,1223.8,1224
201807200704,1223.6,1223.7,1223.6,1223.6,1224,1224.1,1224,1224
201807200705,1223.6,1223.7,1223.5,1223.5,1224,1224.1,1223.9,1223.9
201807200706,1223.5,1223.5,1223.5,1223.5,1223.9,1223.9,1223.9,1223.9
201807200707,1223.5,1223.6,1223.5,1223.5,1223.9,1224,1223.9,1223.9
201807200708,1223.6,1223.6,1223.5,1223.5,1224,1224,1223.9,1223.9
201807200709,1223.5,1223.6,1223.5,1223.6,1223.9,1224,1223.9,1224
201807200710,1223.6,1223.6,1223.6,1223.6,1224,1224,1224,1224
201807200711,1223.6,1223.6,1223.5,1223.5,1224,1224,1223.9,1223.9
201807200712,1223.5,1223.5,1223.4,1223.5,1223.9,1223.9,1223.8,1223.9
201807200713,1223.5,1223.6,1223.5,1223.6,1223.9,1224,1223.9,1224
201807200714,1223.6,1223.6,1223.5,1223.6,1224,1224,1223.9,1224
201807200715,1223.6,1223.6,1223.4,1223.4,1224,1224,1223.8,1223.8
201807200716,1223.4,1223.4,1223.4,1223.4,1223.8,1223.8,1223.8,1223.8
201807200717,1223.4,1223.4,1223.3,1223.3,1223.8,1223.8,1223.7,1223.7
201807200718,1223.3,1223.5,1223.3,1223.5,1223.7,1223.9,1223.7,1223.9
201807200719,1223.5,1223.6,1223.5,1223.6,1223.9,1224,1223.9,1224
201807200720,1223.6,1223.6,1223.5,1223.6,1224,1224,1223.9,1224
201807200721,1223.6,1223.6,1223.5,1223.6,1224,1224,1223.9,1224
201807200722,1223.6,1223.6,1223.5,1223.5,1224,1224,1223.9,1223.9
201807200723,1223.5,1223.6,1223.4,1223.4,1223.9,1224,1223.8,1223.8
201807200724,1223.4,1223.4,1223.4,1223.4,1223.8,1223.8,1223.8,1223.8
201807200725,1223.4,1223.4,1223.3,1223.4,1223.8,1223.8,1223.7,1223.8
201807200726,1223.3,1223.4,1223.3,1223.3,1223.7,1223.8,1223.7,1223.7
201807200727,1223.3,1223.3,1223.2,1223.3,1223.7,1223.7,1223.6,1223.7
201807200728,1223.2,1223.4,1223.2,1223.3,1223.6,1223.8,1223.6,1223.7
201807200729,1223.4,1223.4,1223.3,1223.4,1223.8,1223.8,1223.7,1223.8
201807200730,1223.4,1223.5,1223.4,1223.5,1223.8,1223.9,1223.8,1223.9
201807200731,1223.5,1223.5,1223.3,1223.3,1223.9,1223.9,1223.7,1223.7
201807200732,1223.3,1223.3,1223.2,1223.3,1223.7,1223.7,1223.6,1223.7
201807200733,1223.3,1223.3,1223.1,1223.1,1223.7,1223.7,1223.5,1223.5
201807200734,1223.1,1223.2,1223,1223.2,1223.5,1223.6,1223.4,1223.6
201807200735,1223.2,1223.2,1223.1,1223.1,1223.6,1223.6,1223.5,1223.5
201807200736,1223.1,1223.2,1223.1,1223.1,1223.5,1223.6,1223.5,1223.5
201807200737,1223.1,1223.3,1223.1,1223.3,1223.5,1223.7,1223.5,1223.7
201807200738,1223.3,1223.3,1223.2,1223.2,1223.7,1223.7,1223.6,1223.6
201807200739,1223.2,1223.3,1223.2,1223.3,1223.6,1223.7,1223.6,1223.7
201807200740,1223.3,1223.3,1223,1223.3,1223.7,1223.7,1223.4,1223.7
201807200741,1223.3,1223.3,1223.2,1223.3,1223.7,1223.7,1223.6,1223.7
201807200742,1223.3,1223.3,1223.2,1223.2,1223.7,1223.7,1223.6,1223.6
201807200743,1223.2,1223.2,1223.1,1223.1,1223.6,1223.6,1223.5,1223.5
201807200744,1223.1,1223.2,1223.1,1223.1,1223.5,1223.6,1223.5,1223.5
201807200745,1223.1,1223.2,1223.1,1223.2,1223.5,1223.6,1223.5,1223.6
201807200746,1223.2,1223.2,1223.2,1223.2,1223.6,1223.6,1223.6,1223.6
201807200747,1223.2,1223.5,1223.2,1223.5,1223.6,1223.9,1223.6,1223.9
201807200748,1223.5,1223.6,1223.4,1223.5,1223.9,1224,1223.8,1223.9
201807200749,1223.5,1223.5,1223.4,1223.4,1223.9,1223.9,1223.8,1223.8
