日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201807180700,1226.8,1227.4,1226.6,1227.4,1227.2,1227.8,1227,1227.8
201807180701,1227.4,1227.4,1226.9,1227.1,1227.8,1227.8,1227.3,1227.6
201807180702,1227.1,1227.5,1227.1,1227.5,1227.6,1227.9,1227.6,1227.9
201807180703,1227.5,1227.7,1227.4,1227.7,1227.9,1228.1,1227.9,1228.1
201807180704,1227.7,1227.7,1227.6,1227.7,1228.1,1228.2,1228.1,1228.2
201807180705,1227.7,1227.8,1227.5,1227.6,1228.2,1228.2,1228,1228
201807180706,1227.6,1227.8,1227.5,1227.7,1228,1228.2,1228,1228.1
201807180707,1227.7,1227.8,1227.7,1227.8,1228.1,1228.2,1228.1,1228.2
201807180708,1227.8,1227.8,1227.6,1227.6,1228.2,1228.2,1228,1228
201807180709,1227.6,1227.9,1227.6,1227.7,1228,1228.3,1228,1228.1
201807180710,1227.7,1227.8,1227.7,1227.8,1228.1,1228.2,1228.1,1228.2
201807180711,1227.8,1227.8,1227.8,1227.8,1228.2,1228.2,1228.2,1228.2
201807180712,1227.8,1227.9,1227.7,1227.8,1228.2,1228.3,1228.1,1228.2
201807180713,1227.7,1227.8,1227.7,1227.8,1228.1,1228.2,1228.1,1228.2
201807180714,1227.8,1227.8,1227.7,1227.7,1228.2,1228.2,1228.1,1228.1
201807180715,1227.7,1227.7,1227.7,1227.7,1228.1,1228.1,1228.1,1228.1
201807180716,1227.7,1227.7,1227.6,1227.7,1228.1,1228.1,1228,1228.1
201807180717,1227.7,1227.7,1227.6,1227.7,1228.1,1228.1,1228,1228.1
201807180718,1227.7,1227.7,1227.6,1227.7,1228.1,1228.1,1228,1228.1
201807180719,1227.7,1227.7,1227.6,1227.6,1228.1,1228.1,1228,1228
201807180720,1227.6,1227.7,1227.6,1227.7,1228,1228.1,1228,1228.1
201807180721,1227.7,1227.7,1227.7,1227.7,1228.1,1228.1,1228.1,1228.1
201807180722,1227.7,1227.8,1227.6,1227.8,1228.1,1228.2,1228,1228.2
201807180723,1227.8,1227.8,1227.8,1227.8,1228.2,1228.2,1228.2,1228.2
201807180724,1227.8,1227.9,1227.8,1227.8,1228.2,1228.3,1228.2,1228.2
201807180725,1227.8,1228,1227.8,1228,1228.2,1228.4,1228.2,1228.4
201807180726,1228,1228,1227.9,1227.9,1228.4,1228.4,1228.3,1228.3
201807180727,1227.9,1228,1227.9,1228,1228.3,1228.4,1228.3,1228.4
201807180728,1228,1228.1,1228,1228.1,1228.4,1228.5,1228.4,1228.5
201807180729,1228.1,1228.1,1228.1,1228.1,1228.5,1228.5,1228.5,1228.5
201807180730,1228.1,1228.2,1228,1228,1228.5,1228.6,1228.4,1228.4
201807180731,1228,1228,1227.9,1227.9,1228.4,1228.4,1228.3,1228.3
201807180732,1227.9,1228.1,1227.9,1228.1,1228.3,1228.5,1228.3,1228.5
201807180733,1228.1,1228.1,1228,1228,1228.5,1228.5,1228.4,1228.4
201807180734,1228,1228,1228,1228,1228.4,1228.4,1228.4,1228.4
201807180735,1228,1228,1228,1228,1228.4,1228.4,1228.4,1228.4
201807180736,1228,1228,1228,1228,1228.4,1228.4,1228.4,1228.4
201807180737,1228,1228,1227.9,1228,1228.4,1228.4,1228.3,1228.4
201807180738,1228,1228,1227.9,1227.9,1228.4,1228.4,1228.3,1228.3
201807180739,1227.9,1227.9,1227.8,1227.9,1228.3,1228.3,1228.2,1228.3
201807180740,1227.9,1227.9,1227.8,1227.9,1228.3,1228.3,1228.2,1228.3
201807180741,1227.9,1227.9,1227.8,1227.8,1228.3,1228.3,1228.2,1228.2
201807180742,1227.8,1227.9,1227.8,1227.9,1228.2,1228.3,1228.2,1228.3
201807180743,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180744,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180745,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180746,1227.9,1227.9,1227.8,1227.9,1228.3,1228.3,1228.2,1228.3
201807180747,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180748,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180749,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180750,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180751,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180752,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180753,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180754,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180755,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180756,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180757,1227.9,1227.9,1227.8,1227.8,1228.3,1228.3,1228.2,1228.2
201807180758,1227.8,1227.9,1227.8,1227.9,1228.2,1228.3,1228.2,1228.3
201807180759,1227.9,1227.9,1227.9,1227.9,1228.3,1228.3,1228.3,1228.3
201807180800,1227.9,1227.9,1227.7,1227.7,1228.3,1228.3,1228.1,1228.1
201807180801,1227.7,1227.7,1227.6,1227.6,1228.1,1228.1,1228,1228
201807180802,1227.6,1227.6,1227.5,1227.5,1228,1228,1227.9,1227.9
201807180803,1227.5,1227.5,1227.4,1227.4,1227.9,1227.9,1227.8,1227.8
201807180804,1227.4,1227.5,1227.4,1227.5,1227.8,1227.9,1227.8,1227.9
201807180805,1227.5,1227.8,1227.5,1227.8,1227.9,1228.2,1227.9,1228.2
201807180806,1227.8,1227.9,1227.7,1227.9,1228.2,1228.3,1228.1,1228.3
201807180807,1227.9,1228,1227.7,1227.7,1228.3,1228.4,1228.1,1228.1
201807180808,1227.8,1227.9,1227.7,1227.9,1228.2,1228.3,1228.1,1228.3
201807180809,1227.9,1228,1227.7,1227.7,1228.3,1228.4,1228.1,1228.1
201807180810,1227.7,1227.8,1227.7,1227.8,1228.1,1228.2,1228.1,1228.2
201807180811,1227.8,1227.8,1227.6,1227.6,1228.2,1228.2,1228,1228
201807180812,1227.6,1227.6,1227.4,1227.4,1228,1228,1227.8,1227.8
201807180813,1227.4,1227.4,1227.3,1227.4,1227.8,1227.8,1227.7,1227.8
201807180814,1227.4,1227.5,1227.4,1227.4,1227.8,1227.9,1227.8,1227.8
201807180815,1227.4,1227.4,1227.3,1227.4,1227.8,1227.8,1227.7,1227.8
