日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201803020800,1316.9,1317.2,1316.6,1316.9,1317.3,1317.7,1317.1,1317.3
201803020801,1316.9,1316.9,1316.4,1316.4,1317.3,1317.3,1316.8,1316.8
201803020802,1316.4,1316.6,1316.3,1316.3,1316.8,1317,1316.7,1316.7
201803020803,1316.3,1316.4,1316.3,1316.4,1316.7,1316.8,1316.7,1316.8
201803020804,1316.4,1316.4,1316.3,1316.4,1316.8,1316.8,1316.7,1316.8
201803020805,1316.4,1316.4,1316.2,1316.3,1316.8,1316.8,1316.6,1316.7
201803020806,1316.3,1316.4,1316.2,1316.4,1316.7,1316.8,1316.6,1316.8
201803020807,1316.4,1316.6,1316.3,1316.6,1316.8,1317,1316.7,1317
201803020808,1316.6,1316.6,1316.4,1316.4,1317,1317,1316.8,1316.8
201803020809,1316.4,1316.4,1316.3,1316.4,1316.8,1316.8,1316.7,1316.8
201803020810,1316.4,1316.4,1316.3,1316.3,1316.8,1316.8,1316.7,1316.7
201803020811,1316.3,1316.3,1316.1,1316.2,1316.7,1316.7,1316.5,1316.6
201803020812,1316.2,1316.5,1316.2,1316.5,1316.6,1316.9,1316.6,1316.9
201803020813,1316.5,1316.9,1316.3,1316.9,1316.9,1317.3,1316.7,1317.3
201803020814,1316.9,1317.1,1316.9,1317,1317.3,1317.5,1317.3,1317.4
201803020815,1317,1317,1316.7,1316.7,1317.4,1317.4,1317.1,1317.1
201803020816,1316.7,1316.8,1316.6,1316.8,1317.1,1317.2,1317,1317.2
201803020817,1316.8,1316.8,1316.6,1316.6,1317.2,1317.2,1317,1317
201803020818,1316.6,1316.8,1316.6,1316.7,1317,1317.2,1317,1317.1
201803020819,1316.7,1316.8,1316.7,1316.8,1317.1,1317.2,1317.1,1317.2
201803020820,1316.8,1317,1316.8,1316.9,1317.2,1317.4,1317.2,1317.3
201803020821,1316.9,1316.9,1316.7,1316.8,1317.3,1317.3,1317.1,1317.2
201803020822,1316.8,1316.8,1316.7,1316.7,1317.2,1317.2,1317.1,1317.1
201803020823,1316.7,1316.7,1316.5,1316.6,1317.1,1317.1,1316.9,1317
201803020824,1316.6,1316.7,1316.5,1316.7,1317,1317.1,1316.9,1317.1
201803020825,1316.7,1316.7,1316.6,1316.6,1317.1,1317.1,1317,1317
201803020826,1316.6,1316.7,1316.6,1316.6,1317,1317.1,1317,1317
201803020827,1316.6,1316.8,1316.6,1316.8,1317,1317.2,1317,1317.2
201803020828,1316.8,1316.8,1316.7,1316.7,1317.2,1317.2,1317.1,1317.1
201803020829,1316.7,1316.8,1316.7,1316.7,1317.1,1317.2,1317.1,1317.1
201803020830,1316.7,1316.8,1316.6,1316.6,1317.1,1317.2,1317,1317
201803020831,1316.6,1316.7,1316.6,1316.6,1317,1317.1,1317,1317
201803020832,1316.6,1317,1316.6,1317,1317,1317.4,1317,1317.4
201803020833,1317,1317,1316.9,1316.9,1317.4,1317.4,1317.3,1317.3
201803020834,1316.9,1317,1316.9,1317,1317.3,1317.4,1317.3,1317.4
201803020835,1317,1317.1,1317,1317,1317.4,1317.5,1317.4,1317.4
201803020836,1317,1317,1316.9,1316.9,1317.4,1317.4,1317.3,1317.3
201803020837,1316.9,1316.9,1316.9,1316.9,1317.3,1317.3,1317.3,1317.3
201803020838,1316.9,1316.9,1316.8,1316.8,1317.3,1317.3,1317.2,1317.2
201803020839,1316.8,1316.8,1316.7,1316.8,1317.2,1317.2,1317.1,1317.2
201803020840,1316.8,1316.8,1316.7,1316.7,1317.2,1317.2,1317.1,1317.1
201803020841,1316.7,1316.7,1316.5,1316.5,1317.1,1317.1,1316.9,1316.9
201803020842,1316.5,1316.5,1316.3,1316.3,1316.9,1316.9,1316.7,1316.7
201803020843,1316.3,1316.3,1316.1,1316.1,1316.7,1316.7,1316.5,1316.5
201803020844,1316.1,1316.3,1316.1,1316.3,1316.5,1316.7,1316.5,1316.7
201803020845,1316.3,1316.9,1316.3,1316.9,1316.7,1317.3,1316.7,1317.3
201803020846,1317,1317,1316.9,1317,1317.4,1317.4,1317.3,1317.4
201803020847,1317,1317.1,1317,1317,1317.4,1317.5,1317.4,1317.4
201803020848,1317,1317,1316.9,1317,1317.4,1317.4,1317.3,1317.4
201803020849,1317,1317,1317,1317,1317.4,1317.4,1317.4,1317.4
201803020850,1317,1317,1316.8,1316.8,1317.4,1317.4,1317.2,1317.2
201803020851,1316.8,1316.8,1316.8,1316.8,1317.2,1317.2,1317.2,1317.2
201803020852,1316.8,1317,1316.8,1317,1317.2,1317.4,1317.2,1317.4
201803020853,1317,1317.1,1317,1317,1317.4,1317.5,1317.4,1317.4
201803020854,1317,1317,1316.9,1317,1317.4,1317.4,1317.3,1317.4
201803020855,1317,1317.3,1317,1317,1317.4,1317.7,1317.4,1317.4
201803020856,1317,1317,1316.8,1316.9,1317.4,1317.4,1317.2,1317.3
201803020857,1316.9,1316.9,1316.8,1316.8,1317.3,1317.3,1317.2,1317.2
201803020858,1316.8,1316.8,1316.8,1316.8,1317.2,1317.2,1317.2,1317.2
201803020859,1316.8,1317,1316.8,1317,1317.2,1317.4,1317.2,1317.4
201803020900,1317,1317.2,1317,1317.2,1317.4,1317.6,1317.4,1317.6
201803020901,1317.2,1317.2,1316.8,1317.1,1317.6,1317.6,1317.2,1317.5
201803020902,1317.1,1317.1,1317,1317,1317.5,1317.5,1317.4,1317.4
201803020903,1317,1317,1316.9,1317,1317.4,1317.4,1317.3,1317.4
201803020904,1317,1317.2,1317,1317.2,1317.4,1317.6,1317.4,1317.6
201803020905,1317.2,1317.3,1317.1,1317.1,1317.6,1317.7,1317.5,1317.5
201803020906,1317.1,1317.4,1317.1,1317.4,1317.5,1317.8,1317.5,1317.8
201803020907,1317.4,1317.4,1317.1,1317.1,1317.8,1317.8,1317.5,1317.5
201803020908,1317.1,1317.2,1317,1317.2,1317.5,1317.6,1317.4,1317.6
201803020909,1317.2,1317.3,1317.2,1317.3,1317.6,1317.7,1317.6,1317.7
201803020910,1317.3,1317.3,1316.9,1316.9,1317.7,1317.7,1317.3,1317.3
201803020911,1316.9,1317,1316.8,1316.9,1317.3,1317.4,1317.2,1317.3
201803020912,1316.9,1316.9,1316.9,1316.9,1317.3,1317.3,1317.3,1317.3
201803020913,1316.9,1316.9,1316.6,1316.7,1317.3,1317.3,1317,1317.1
201803020914,1316.7,1316.7,1316.5,1316.5,1317.1,1317.1,1316.9,1316.9
201803020915,1316.5,1316.6,1316.4,1316.6,1316.9,1317,1316.8,1317
201803020916,1316.7,1316.8,1316.7,1316.8,1317.1,1317.2,1317.1,1317.2
