日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201803220700,1332.2,1332.2,1331.6,1331.8,1332.6,1332.6,1332,1332.2
201803220701,1331.8,1331.9,1331.7,1331.9,1332.2,1332.3,1332.1,1332.3
201803220702,1331.9,1332.1,1331.9,1332.1,1332.3,1332.5,1332.3,1332.5
201803220703,1332.1,1332.1,1332.1,1332.1,1332.5,1332.5,1332.5,1332.5
201803220704,1332.1,1332.3,1332.1,1332.2,1332.5,1332.7,1332.5,1332.6
201803220705,1332.2,1332.2,1332.1,1332.1,1332.6,1332.6,1332.5,1332.5
201803220706,1332.1,1332.1,1332.1,1332.1,1332.5,1332.5,1332.5,1332.5
201803220707,1332.1,1332.2,1332.1,1332.1,1332.5,1332.6,1332.5,1332.5
201803220708,1332.1,1332.2,1332.1,1332.1,1332.5,1332.6,1332.5,1332.5
201803220709,1332.1,1332.3,1332.1,1332.3,1332.5,1332.7,1332.5,1332.7
201803220710,1332.3,1332.3,1332.1,1332.2,1332.7,1332.7,1332.5,1332.6
201803220711,1332.2,1332.2,1332,1332,1332.6,1332.6,1332.4,1332.4
201803220712,1332,1332.2,1332,1332.2,1332.4,1332.6,1332.4,1332.6
201803220713,1332.2,1332.2,1332.1,1332.1,1332.6,1332.6,1332.5,1332.5
201803220714,1332.1,1332.2,1332.1,1332.2,1332.5,1332.6,1332.5,1332.6
201803220715,1332.1,1332.2,1331.9,1331.9,1332.5,1332.6,1332.3,1332.3
201803220716,1331.9,1332,1331.9,1331.9,1332.3,1332.4,1332.3,1332.3
201803220717,1331.9,1331.9,1331.9,1331.9,1332.3,1332.3,1332.3,1332.3
201803220718,1331.9,1332,1331.9,1331.9,1332.3,1332.4,1332.3,1332.3
201803220719,1331.9,1332,1331.9,1332,1332.3,1332.4,1332.3,1332.4
201803220720,1332,1332,1331.9,1331.9,1332.4,1332.4,1332.3,1332.3
201803220721,1331.9,1332,1331.9,1332,1332.3,1332.4,1332.3,1332.4
201803220722,1332,1332,1331.9,1331.9,1332.4,1332.4,1332.3,1332.3
201803220723,1331.9,1332,1331.9,1331.9,1332.3,1332.4,1332.3,1332.3
201803220724,1331.9,1331.9,1331.9,1331.9,1332.3,1332.3,1332.3,1332.3
201803220725,1331.9,1331.9,1331.9,1331.9,1332.3,1332.3,1332.3,1332.3
201803220726,1331.9,1331.9,1331.9,1331.9,1332.3,1332.3,1332.3,1332.3
201803220727,1331.9,1331.9,1331.9,1331.9,1332.3,1332.3,1332.3,1332.3
201803220728,1331.9,1331.9,1331.9,1331.9,1332.3,1332.3,1332.3,1332.3
201803220729,1331.9,1331.9,1331.8,1331.8,1332.3,1332.3,1332.2,1332.2
201803220730,1331.8,1331.9,1331.8,1331.8,1332.2,1332.3,1332.2,1332.2
201803220731,1331.8,1331.9,1331.8,1331.9,1332.2,1332.3,1332.2,1332.3
201803220732,1331.9,1332,1331.9,1331.9,1332.3,1332.4,1332.3,1332.3
201803220733,1331.9,1332,1331.9,1332,1332.3,1332.4,1332.3,1332.4
201803220734,1332,1332,1331.9,1332,1332.4,1332.4,1332.3,1332.4
201803220735,1332,1332,1331.9,1331.9,1332.4,1332.4,1332.3,1332.3
201803220736,1331.9,1331.9,1331.8,1331.8,1332.3,1332.3,1332.2,1332.2
201803220737,1331.8,1331.8,1331.7,1331.7,1332.2,1332.2,1332.1,1332.1
201803220738,1331.7,1331.7,1331.7,1331.7,1332.1,1332.1,1332.1,1332.1
201803220739,1331.7,1331.7,1331.7,1331.7,1332.1,1332.1,1332.1,1332.1
201803220740,1331.7,1331.7,1331.5,1331.5,1332.1,1332.1,1331.9,1331.9
201803220741,1331.5,1331.5,1331.4,1331.4,1331.9,1331.9,1331.8,1331.8
201803220742,1331.4,1331.4,1331.4,1331.4,1331.8,1331.8,1331.8,1331.8
201803220743,1331.4,1331.4,1331.4,1331.4,1331.8,1331.8,1331.8,1331.8
